status_id,status_message
182928775083239_1245842098791896,"O.WOW! Part 2! Another 14 of our fellow Singaporeans on the catwalk! 

Special thanks to Enabling Village and Ad Planet for making this happen!

Benson Tan 25
Faith Lim 9
Iman Sim 14
Isabelle Lim 22
Janel Jiang 17
Jason Goh 26
Jaspreet Kaur 36
Jayden Tan 8
Joel Jiang 10
Muhd Danish 12
Noor Fateha 10
Nur Sabrina 11
Raihan Mustaqim 10
Sophie Soon 19"
182928775083239_1245073365535436,"May the force be with you. #guesswho

#SGSecure ? Just realized. My first #selfie!"
182928775083239_1244931118882994,"Joined the team from P&G and our athletes from Special Olympics for the P&G Special Olympics Day this morning for some fun telematch activities as part of the AmCham Corporate Community Day. Earlier in the day, AmCham members and families also joined the Southeast CDC Walk for Rice event at ITE College East. I had a good tour of the ITE facilities and to see the good work done for our students there. The facilities and curriculum are significant and it's encouraging to see the pathways opened up for our young Singaporeans. 

Just visited our O.WOW event and now about to start my house visit. And two Halloween events to finish off the day!"
182928775083239_1244873388888767,"O.WOW! (Walk of Wonder) 
A Very Special Fashion Show! First time in Singapore! Azariah with the music...
(Join us again tomorrow at 1400hrs at Paragon, 23 Oct 2016...other friends will be walking down the runway too!)

Presenting:

Angela Neo 27
Angeline Chen early 30
Faiz Muhsin Bin Ithnin 20
Iman Sim 14
Isabelle Lim 22
Jacqueline Woo 23
Jamie Lopes-Lam 21
Janelle Lau 7
Jaspreet Kaur 36
Jayden Tan 8
Manha Zahra 10
Ong Shi Yi late 20s
Png Chiew Hong 27
Tan Siew Ling 29
Vanessa Neo 22

They may be hearing impaired, non verbal, intellectually disabled, Down syndrome, visually impaired, Cerebellar Ataxia, developmental coordination disorder, cerebral palsy, Dystonia, Nager Syndrome, language delay, Dyspraxia...but they are first and foremost sons and daughters, brothers and sisters, friends, our Neighbours, our fellow  Singaporeans 🇸🇬

#seethetrueme #InclusiveSG #SGCares
#walkofwonder"
182928775083239_1244674902241949,"This year marks the jubilee year of diplomatic relations between Singapore and Japan, and we are celebrating this milestone with a very meaningful event that signalled the progression towards inclusion of individuals with disabilities in our societies.

I had the privilege of meeting two very outstanding individuals yesterday - Ms Shoko Kanazawa, a calligrapher with Down Syndrome who has her own museum in Japan, and Dr Azariah Tan, our very own award-winning pianist who has a doctorate in piano performance despite having profound hearing loss. They are inspiring examples of individuals who have overcome adversities to pursue their passion. More importantly, they remind all of us that we can do our part to look beyond the disabilities of our friends and colleagues, cheer them on and encourage them to pursue and realise their dreams.

You can still catch performances by both Ms Kanazawa (and her exhibition!) along with Dr Azariah at Paragon, today and tomorrow. There will also be a fashion catwalk featuring people with special needs at 2pm both days .  Do pop by to support them!

http://www.sj50astrokeofgenius.sg

http://www.straitstimes.com/singapore/performers-with-disabilities-shine-at-event-to-mark-50-years-of-singapore-japan-ties

http://www.channelnewsasia.com/news/singapore/inclusiveness-takes-spotlight-in-event-to-celebrate-50-years-of/3224236.html

#seethetrueme"
182928775083239_1243904278985678,Azariah Tan...do listen to the end. Latter half quite special!
182928775083239_1243898672319572,Shoko Kanazawa in action. 光。德
182928775083239_1242951639080942,"Families are the building blocks of our society. And strengthening families is an important aspect of MSF and our partners’ work. 
 
The challenges faced by families now are more complex than before. Beyond the trends of an ageing society, smaller families, divorced and single-parent households, there are emerging trends which will continue to change the face of our society. PPIS has been making good headways through its PPIS Family Therapy Institute. The inaugural conference yesterday morning brings together like-minded practitioners in sharing their knowledge and experiences in working with families in need. This is crucial in building the capabilities of social work sector to address the rise in more complex familial issues.
 
But more importantly, we should apply what we learn with empathy, care and love. Only then, can our social fabric be strengthened. 

Do read and share:
http://www.ppis.sg/social-services/ppis-family-therapy-institute
http://www.straitstimes.com/singapore/dont-let-diversity-in-values-and-culture-pull-spore-apart"
182928775083239_1242926799083426,"I met little Odele at a Start Small Dream Big activity at the Zoo. She'd come up to take a pic and mommy sent her photo.

What a beautiful name. Odele is a Greek name for Harmonious 😀👌"
182928775083239_1240586949317411,"Out of the Woods.

I've always been intrigued by photos of trees and woods. Ansel Adams comes to mind. But I find it frightfully difficult to capture these images. So many moving parts, so to speak, and often difficult to figure out where it starts and end, how to frame the picture. Just have to keep trying.

- Otago Peninsular, NZ"
182928775083239_1239673752742064,"How to Secure SG?

Party at Ping An Green Town Day! It is made all the more special because our Muslim friends from Ansar Mosque and Christian friends from Bethesda Cathedral also came in to set up activities filled with fun, games, cooked makan and selling items and trinkets to help good causes. #SGSecure is not just about what happens the day after. It is about what we do before to build strong communities! Building mutual understanding and relationships go a long way in weaving a tighter social fabric that bind us. Thank you to Pastor Tay and also Zahid bin Ahmad for your leadership, and to your team who worked hand in hand with us.

I must also recognise my grassroots volunteers. They organised this get-together and brought in our local religious partners to play a part. They also actively went door-to-door to let residents know about the event. They have also been active in trouble-shooting issues for the community when they crop up.

And of course our residents who brought the spirit and energy. Great to see so many families together!

A wonderful afternoon-evening of fun, laughter and most importantly, good old kampung neighbourliness!

#FamilyMatters #FamiliesforLlife #DadsforLife FamilyMatters! Families for Life"
182928775083239_1239568686085904,"Thank you Uncle Joseph for sharing your story. For those of us with older parents, we may want to watch this and share with family and friends.

Let's learn more about how mental ailments affect us in so many ways.

#InclusiveSG"
182928775083239_1239230616119711,"Windy Heights is one of those older private condos...large units and sprawling grounds. I remember visiting a friend's place years back. When I asked one of the residents about them (they are Vietnameses and Kiwi...we have lost touch), he said he bought over the very unit! This is my 4th time here? It's been a number of times since 2011 and we had a very good turnout this time Met some residents whom I missed the last few times round. Some have expressed interest in reaching out, as a Windy Heights community, and helping out with the various causes we have been looking out for.

Kids I met a few years back are growing up fast. Some older folks look younger! While some of us have hopefully aged gracefully :)

Thank you for the hospitality and warmth and I trust many of you have gotten to know more fellow neighbours from this little get-together!

Till the next time!"
182928775083239_1238418169534289,"Really happy to visit two of our ambassadors from the “See the True Me” campaign, Wanyi and Peng Kai at their workplaces yesterday.  Seeing them happy at work and enjoying what they do, reinforces the fact that persons with disabilities can and do contribute valuably to our workforce, as long as employers are committed to providing them with the right job fit and work environment.
 
First stop was Shangri-La’s Rasa Sentosa Resort & Spa, where Wanyi works.  Ever cheerful and bubbly, Wanyi, who has Down Syndrome, has been working in the hotel’s housekeeping team for over four years now, and enjoys her work greatly. She meticulously walked me through what she does daily as a uniform attendant, locating and handing out clean uniforms to colleagues – it takes good memory and fast fingers to be able to do her job well! 😄 Other than Wanyi, Shangri-La’s Rasa Sentosa hires 14 other persons with disabilities.  There is a real interest and commitment from the management team in hiring persons with disabilities, and the workplace culture also provides the necessary support for them to do well in their jobs.  I do hope to see more employers taking this step – there are in fact resources and grants for them to tap on to make workplaces conducive for persons with disabilities.  For instance, SGEnable’s Open Door Programme provides employers with up to 90% of the job re-design costs to recruit and retain persons with disabilities. There is also the Special Employment Credit when you hire people with disabilities. 
 
Popped by NCSS Singapore after lunch, where my colleague Peng Kai works as a researcher.  Peng Kai, who has cerebral palsy, often joins his colleagues for makan at Ghim Moh market opposite his workplace. I hear he’s well-loved by his colleagues and joins them social outings after work 😄 Peng Kai’s colleague, Jarn May, is in finance and the resident coach for sign-language classes in NCSS. Though Jarn May is deaf, she has no issues performing her task using assistive technology at work. Her colleagues communicate with her via the messaging system and emails.  Being a key driver and employer in the social sector, NCSS aims to be the champion of inclusive employment for vulnerable groups.  There are currently 7 staff at NCSS who are persons with disabilities and persons with mental health issues.
 
Let us continue to see persons with disabilities for who they are, not the disability they have.

https://www.sec.gov.sg/FAQ/Pages/How-much-Special-Employment-Credit-(SEC)-can-employers-of-persons-with-disabilities-(PWDs)-receive.aspx

https://app.msf.gov.sg/Assistance/Open-Door-Programme

#seethetrueme #inclusivesg #ncss"
182928775083239_1238153702894069,"""Walk before me and be blameless.""
~ Genesis 17:1

Learning something new everywhere I go. I have never been to Caldwell House. These are the convent quarters on both sides of the CHIJMES chapel. We were there in a room which is presently used for registration of marriage, small receptions etc. I saw these words on the wall. I guess they must have been there originally. I google translated it, and learnt what it meant. It sounded really familiar but I couldn't quite recall where it was from. Checked again. Ah. Came from the Bible when God called Abraham: ""When Abram was ninety-nine years old the Lord appeared to Abram and said to him, “I am God Almighty; walk before me, and be blameless,""

Pure coincodence I am sure. But the theme for the Singapore Association of the Visually Handicapped was ""Walk Unafraid""! What a beautiful fearless slogan. If we can as a society be embracing and inclusive, we can really help our fellow visually impaired Singaporeans walk unafraid.

Reminds me of #YNWA :) You Never Walk Alone. (apologies to Man U fans...)

#Guesswhere #InclusiveSG #SGCares"
182928775083239_1238125962896843,"Walk Unafraid! Singapore Association of the Visually Handicapped and Perennial International White Cane Day 2016. Come down to Chijmes today...events ongoing till evening!

#InclusiveSG #SGCares"
182928775083239_1237378792971560,"Thank you Peirong for sharing about your mental health condition. You are very brave to do so. Salute.
Thank you to her boss and colleagues for supporting her. Respect.
Let's all do the same for those around us who may be suffering from some form of mental health illness. Jiayou everyone!

Do share this and help inspire and encourage others to do the same."
182928775083239_1236282116414561,"Do help to share this. Mental health issues are real and more prevalent than we think. It afflicts many of our families and it is important that we try and understand it as best as we can. That's an important part of a broader range of efforts.

http://ncss.gov.sg/SpeakUp

https://www.imh.com.sg/wellness/page.aspx?id=356

http://www.silverribbonsingapore.com"
182928775083239_1234658223243617,"Visited the remainder of Block 808A Ping Yi Greens. Started a little earlier than normal because of another event later in the evening. Being a new estate, these were all new home owners. Every house has its own different style even if the layouts were largely similar. Some have also been staying in the neighbourhood for many years before shifting to these new flats. They understood when I shared with them some of the social concerns and on how they could all play a part to reach out and help.

Once again, welcome to Chai Chee!"
182928775083239_1234231853286254,"Attended the finale of the Early Childhood Development Agency (ECDA)’s “Start Small Dream Big” on Friday. This year, 20,000 children from over 300 pre-schools took part, and clocked 500,000 hours of community service. Impressive! In all, they raised $150,000 for President’s Challenge beneficiaries and other community organisations. Our children have shown that everyone can contribute to the community, no matter how young they are.
 
Encouraged to see so many parents having a good time with their children ☺ I urge all preschools to integrate the ethos of “Start Small Dream Big”(such as social awareness, active citizenry and community engagement) into your curriculum and lesson plans. Parents can do this at home too, by letting values inculcation start at home. If every child continues to do a good deed every day, imagine the transformative impact on the community!

http://www.straitstimes.com/singapore/pre-schoolers-raise-more-than-150000-in-move-to-get-kids-to-give-back-to-society"
182928775083239_1233902176652555,"With the crazy lively kids in Chai Chee...and the friendly neighbours in our neighbourhood. We had a simple little Town Day@Ping Yi Garden last weekend...small getai, some makan booths, bouncy castle...nothing hugely fanciful but the key things is to just add residents to the mix...they are the all important ingredient. Another pleasant evening out for all!

Thanks to our RC for organising this."
182928775083239_1233576380018468,"Attended the 5th Singapore International Photography Festival, and thoroughly enjoyed myself. Photographs capture the
essence and beauty of a point in time. They give us the space to pause, think and reflect. 
 
Platforms such as these are useful for us to build positive community relationships, because photography can act as a powerful medium in raising awareness for those who need a helping hand. The next time someone in need enters your viewfinder, do reach out to them to see how you can help. 
 
You will be able to see some of these exhibited photographs at the MRT stations along the Downtown Line until 13 November 2016, do keep a lookout if you happen to pass by."
182928775083239_1232095506833222,"Just got home. V early start tomorrow...6+ am! 
Meaningful time this morning with Club Rainbow folks...they are doing good work. Thankful that I managed to have lunch with my daughter and son today, explored with them some holiday possibilities for end of the year, before resuming engagements. Whatever time we can, let's just be there with our family, whatever their age.

https://msfconversations.wordpress.com/2016/10/07/celebrate-our-children-often/

Faishal also shared his thoughts: https://msfconversations.wordpress.com/2016/10/07/the-greatest-joys-in-my-life/
Hamsum shot of him with his young children! :)

Check out https://www.clubrainbow.org too!

#FamilyMatters #FamiliesforLife #DadsforLife"
182928775083239_1231651156877657,"Gasp!!! Final few floors! They intended me to do 4. I decided to go up to 10 which was the next stop for some. And I figured, since you are quarter way through, may as well just do the rest! Not sure what kind of logic that is but ...😳 40 floors.

As they shared, whether it's climbing for Club Rainbow or Ride for Rainbows, it's about understanding the strains and challenges that some of our fellow Singaporeans 🇸🇬 face everyday with their daily living activities. We feel it when we do something strenuous like this. For some, it's a significant physical exertion in everything that they do. 

Being #InclusiveSG requires many things to be done. Our Enabling Masterplan 3 is about ready. New initiatives and strengthening existing ones are ongoing. But the most important is perhaps having all of us understand and empathize. That's when being inclusive really begins to happen as a society. 

Thanks Club Rainbow 🌈 for everything that you guys are doing. Will try and ride with you next year!"
182928775083239_1231641530211953,Climb for Rainbows
182928775083239_1231275153581924,"Singapore played very well. Steady. Defended confidently. Created many chances. Hit the cross bar 3x. Very good effort! Entertaining game even if it's 0-0!

Sorry. Hands tired. Didn't broadcast live for the whole match...that one is a broadcast too far :)"
182928775083239_1231221140253992,Come on Lions 🦁 🇸🇬! Singapore v Malaysia. National Stadium
182928775083239_1231220106920762,Go SINGAPORE! 🇸🇬 Singapore v Malaysia at Stadium.
182928775083239_1230987083610731,Start Small Dream Big!
182928775083239_1230243567018416,"A big thumbs up for the Diversity Action Committee (DAC)!

But only a small thumbs up for the slight progress made by the boards. 

More can and should be done to have more women on our company boards!

Glad to receive the DAC’s report from Magnus yesterday morning. The Committee has put in much effort in the past two years. While there has been some progress, more can be done. I urge stakeholders to consider DAC’s recommendations to raise women’s representation on Singapore Boards. 
 
Women bring with them different perspectives which can bring about more robust and dynamic governance in companies. These companies perform better, ultimately benefiting our economy as a whole. The Government will continue to support the DAC and I am happy to announce Mr Loh Boon Chye, CEO of SGX as chair for the DAC’s next term.

Take a look at the report here: http://www.diversityaction.sg/wp-content/uploads/2015/03/a-DAC_Report_Women_On-Boards.pdf

http://www.straitstimes.com/business/companies-markets/call-to-get-more-women-on-spore-boards"
182928775083239_1229777970398309,"This is the first time I am having a massage (by the chair!) during my house visit! They said that I should try and relax after a long day and we could chat while I have my aches soothed away :) There is always a first time for everything and THANKS!

Visited half of Block 808A in Chai Chee Street. Many moved in from various parts in the east but we had a few 'westies' and 'northies'! Welcome to Chai Chee!"
182928775083239_1229371087105664,"""Pain is inevitable. But suffering is a choice.""
 ~ Xinyan

24-year-old Xinyan is a young kidney dialysis patient who was stricken with cancer – several times. Yet she remains active and cheerful. Despite having to temporarily stop school for treatment, Xinyan doesn’t back down in the face of difficulty. After completing her studies at Hwa Chong, Xinyan pursued graphic design at Lasalle. Today, she’s even working part time as a graphic designer.

Xinyan’s tenacity and strength is truly an inspiration. It’s an honour to be able to present her with the Smile & Encouragement Award at NKF’s Life Champion Award Ceremony yesterday morning.

At the event, I also launched NKF’s Patient Education Programme. Like Xinyan, these resilient individuals have overcome many difficulties in their lives. And standing with them are their families, friends and caregivers who never doubted their abilities to stay strong and cheerful despite their illnesses.

They make every effort to lead healthy lifestyles. They attend exercises classes specially tailored for them to improve their physical condition, adhere to a dietary guideline that is suggested by dieticians, and they form meaningful friendships that provide them with strong emotional and psychological support. I hope these patients will continue to make a difference in the lives of others in their own ways, and inspire more of us with their stories.

Do continue to support NKF!

http://www.straitstimes.com/singapore/nkf-awards-for-kidney-patients-who-inspire-others

http://www.nkfs.org/support-us/make-a-donation/"
182928775083239_1226734730702633,"It takes a village to raise a child, and our teachers are at the heart of quality care and education.
 
I launched the Early Childhood Manpower Plan for pre-school Teachers yesterday. This means that pre-school teachers will have more opportunities to join and develop professionally in the sector.
 
This includes Place-and-Train programmes for all early childhood training courses and a Skills Framework to further support career progression.
 
And that’s not all. For Teacher’s Day next year, ECDA will support centres to give their pre-school teachers a day off!
 
Our teachers put in much effort and dedication to give our children a good start in life. Really glad that ECDA and our sector partners have created these meaningful initiatives to develop and recognise our teachers. 😄

News reports here:
http://www.channelnewsasia.com/news/singapore/new-plan-aims-for-20-000-early-childhood-educators-by-2020/3171650.html

http://www.straitstimes.com/singapore/call-for-pre-school-teachers-to-get-day-off"
182928775083239_1226233554086084,"Party Time at Ping An, Chai Chee Estate, Singapore! A 'Seniors' Town Night' but a rocking good time for all, young and old alike!
Thanks to Ping An RC and all our residents who came down mingle and have fun!"
