status_id,status_message
125845680811480_1243725095690194,"Young Singaporeans ask: “Will there be a future for us?” My answer is “Yes!” – as long as you are willing to work for it, not just for yourselves, but for one another. 

Many young people came to the inaugural Dialogue with SITizens at the Singapore Institute of Technology (SIT) last night. My theme was “Preparing for the Future Economy”, but students also asked me about the social stigma faced by those with mental illnesses, the rise of extreme politics elsewhere, and NS for women.

Good to see them engaged, informed, and interested in a wide range of issues. Ultimately, how well Singapore does, and what kind of society we become 30 years from now, depends on the next generation.

You can listen to my speech and dialogue session here: http://bit.ly/2eLqDpq 

– LHL"
125845680811480_1243001139095923,"One of the fun things about chatting with young children is that you never quite know what they are going to say. Came across this amusing clip of a young boy having a chat with a familiar couple. :)

There is still time to donate to the President’s Star Charity, if you haven’t already done so. Hope that you will support this worthy cause to help the less fortunate. – LHL

#PSC2016"
125845680811480_1242696485793055,"It’s less than a week to Deepavali, so Tamil Murasu asked Indranee Rajah to gather women MPs for something special to celebrate the occasion.

So 16 MPs gamely donned saris in an array of colours for a photoshoot in front of Parliament House. For some, it was their first time wearing a sari. They all looked very beautiful and regal!

In our multi-racial, multi-religious society, we celebrate one another’s festivals together. Never forget how precious this is. Happy Deepavali in advance!

More photos in this Straits Times article :) : http://str.sg/4fjM  

– LHL"
125845680811480_1242065805856123,"#Guesswhat the red script says? :)

If you think this beautiful calligraphy is Arabic, then you are half right! It is written in Arwi, a written form of Tamil that uses an expanded Arabic script. The Singapore Kadayanallur Muslim League (SKML) presented it to me last night at its 75th anniversary dinner.

The SKML's roots go back much further than 75 years, in fact, to the 19th century. They comprise Tamil Muslims originally from Kadayanallur, a city in Tamil Nadu close to the southernmost tip of India. Weavers by trade, many left in search of a better life after British textile mills began exporting cheap textiles to India, putting them out of business. 

Some sailed to Malacca and Penang (and set up Kadayanallur associations there as well). Many arrived in Singapore with little more than the clothes on their back. They became labourers at the port, and sold wet ground spices for curries. 

Today, many have become successful professionals. They have made Singapore their home for three generations or more, just as so many others have done. 

The Tamil Muslim community in Singapore is small – about 20,000 – but have woven their own distinctive strand into our multicultural tapestry. The SKML works with organisations like the Singapore Indian Development Association and MENDAKI Singapore to help more Singaporeans. My congratulations to the SKML on your 75th anniversary. Keep up the great work! – LHL

(MCI Photo by LH Goh)"
125845680811480_1241612772568093,"Congratulations to the students from PCF Sparkletots Preschool @ Teck Ghee on their graduation!

Joined proud parents and teachers at the K2 graduation ceremony yesterday. The students put up a little concert, singing and dancing to songs from their favourite movies. 

Primary school will start a new chapter in your lives. May you enjoy your learning journey in school and make lots of friends. Never forget to thank those who support and inspire you as you grow. – LHL"
125845680811480_1240558836006820,"Had an enjoyable musical evening at the Singapore Chinese Orchestra’s (SCO) fundraising gala dinner last night. 

The SCO has a unique challenge – to both preserve traditional arts, and forge its own distinctive identity. It weaves in elements of Southeast Asian culture with traditional Chinese instruments and music. It has in large measure succeeded, reaching music lovers across diverse backgrounds and cultures. 

As patron, I’m pleased to see the SCO celebrate its 20th birthday. Also happy that the SCO has raised $1.5 million this year! A big thank you to the donors, for contributing generously. Your support keeps the arts flourishing in Singapore. – LHL"
125845680811480_1239808432748527,"Have arrived home from Bangkok. I paid my respects to the late King Bhumibol Adulyadej at the Grand Palace this morning. Also conveyed Singapore’s deepest condolences to the Thai people on their great loss.

His Majesty had a long and benevolent reign. He was a great leader who shaped Thailand’s development and improved his people’s lives. He will also be remembered for fostering the enduring friendship between Thailand and Singapore. May he rest in peace. – LHL"
125845680811480_1239541426108561,"One of Bangkok’s many wats (temples) in the golden hour, snapped as my plane made its final approach to Suvarnabhumi Airport yesterday. Am here to pay my respects to the late King Bhumibol Adulyadej. – LHL

(Photo by me)"
125845680811480_1239776279418409,"Our public officers work hard to serve the nation. I was proud to present National Day and Civil Service Long Service awards to 44 of them this morning to recognise their contributions. 

The recipients were from agencies and statutory boards under the Prime Minister’s Office – Civil Service College Singapore, Corrupt Practices Investigation Bureau, Singapore, Elections Department, Monetary Authority of Singapore, National Population and Talent Division, National Security Coordination Secretariat, and PSD Singapore – and also from the President’s Office.

Thank you for your dedication and hard work! – LHL"
125845680811480_1238599966202707,"Last Saturday, I attended the Paya Lebar Methodist Girls’ School reunion dinner as a guest. Last night I attended my own Trinity College, Cambridge get together!

The occasion was a visit by the Master of the college, Sir Greg Winter, to Singapore. Enjoyed catching up with fellow alumni – Singaporeans, Malaysians, British, Greek, Finnish, Nepalese, and probably other nationalities too, who live and work here. 

We chatted about the world, as well as how things were (and are) in Cambridge. 年少时候，谁没有梦 – grateful to the college for giving us the nurturing and stimulus to pursue our dreams and passions. :) – LHL

(MCI Photo by Kenji Soon)"
125845680811480_1236721946390509,"Went for a #jalanjalan at Gardens by the Bay before my trips to India and Australia. 

I have been to the Gardens many times, for events (bit.ly/2edSVIt) and for leisure (bit.ly/2ebHWzX), but each time I discover something new and interesting.  

Good to see so many people relaxing and enjoying one of our beautiful green spaces in Singapore. – LHL"
125845680811480_1239802886082415,#Guesswhere I spotted this odd critter? :) – LHL
125845680811480_1236193763109994,"I’ve done more travelling than usual this year – 6 countries in the past 3 months, with a couple more trips to come! (http://str.sg/4fiA) Happy to reaffirm our strong partnerships with our overseas friends.

Wherever my travels take me, it is always comforting to see the distinctive uniforms and hear the familiar accents of the Singapore Airlines crew, and receive their warm and unfailing care.

Thank you for your great service, and for keeping SIA a great way to fly! – LHL

(With the crew on my flight back from India 2 weeks ago./ Photo by me)"
125845680811480_1233944573334913,"Ang Mo Kio Community Centre is 40 years old! 

Celebrated the CC’s anniversary with Mr Yeo Toon Chia (Ang Mo Kio’s first MP), residents and activists last night. They all have fond memories of the CC and have each contributed to make it the vibrant place that it is today.

Contrary to legend, Ang Mo Kio did not get its name from the tomato fruit. The town got its name from a “kio” (hokkien for bridge). This kio was built by an “ang mo” (hokkien for Caucasian) – John Turnbull – at what is now the junction of Upper Thomson Road and Ang Mo Kio Avenue 1. You can read more about the town and its history here: www.bit.ly/2dr3MjY. – LHL"
125845680811480_1233126100083427,"Happy to join students, alumni, and staff of Paya Lebar Methodist Girls’ School in celebrating their 100th Founder’s Day last night. 

PLMGS is one of a handful of schools that have reached their 100th birthday. It has many outstanding alumni, who have served our country and community in different roles.

The school was recently in the news after winning 15 awards at the World Robot Games International Competition, despite only setting up its robotics interest group this year. They were also the only girls in the competition! (http://str.sg/4xeW)  

PLMGS also has a strong tradition in the arts. Their handbell group performed for us at this year’s National Day Observance Ceremony at the Istana.

Congratulations PLMGS on your centennial! May you continue to be “an outstanding school of choice producing women of fine character with a passion for life and learning” for many years to come. – LHL"
125845680811480_1232870343442336,"Had a productive second day during my recent visit to Canberra. Started the morning by witnessing several MOUs which will raise our ties with Australia to the next level.

Our Comprehensive Strategic Partnership (CSP) covers many areas. We are upgrading our free trade agreement, to make it easier for professionals to work in each other’s countries. Science and innovation will get a boost, as will arts and culture. We’re also jointly developing state-of-the-art facilities in Queensland, for the SAF to train together with the Australian Defence Force (which means the ‘Wallaby’ will get bigger soon :) ).

Our relationship goes back a long time, and we have come a long way together as friends. Perhaps with the CSP, we can start calling each other ‘mates’! – LHL"
125845680811480_1231334000262637,"Just got back from Australia, and learnt the sad news of Thai King Bhumibol Adulyadej’s passing. 

King Bhumibol was the world's longest-serving monarch, much beloved and revered by his people. He dedicated himself wholly to his country and to improving his people’s lives. His wise leadership and enormous prestige held the country together.

I last met King Bhumibol in 2009, during the ASEAN Summit in Hua Hin, Thailand. He was a most gracious host and took a close interest in ASEAN programmes to promote economic growth and development.

On behalf of Singapore, I offer my deepest condolences to the Royal Family and people of Thailand on their sad loss. May King Bhumibol rest in peace. – LHL

(An audience with King Bhumibol after I became PM in 2004./ ZB Photo © Singapore Press Holdings Limited. Reproduced with permission.)"
125845680811480_1230058070390230,"An excellent first day in Canberra. Here are some video highlights of my visit! – LHL

(PMO Video by Alex Qiu)"
125845680811480_1229993670396670,"Singapore and Australia are very different countries. Australia has abundant natural resources and is more than 10,000 times the size of Singapore (in fact, we are smaller than many sheep farms there!). They are traditionally Anglo-Saxon in identity, while we are an Asian society. 

Despite this, we have forged a deep and longstanding friendship. Not just because of shared strategic interests, but also because our peoples share similar outlooks. We are both open, practical, inclusive, direct, and pride ourselves on our multicultural societies. 

That is why I am happy we have concluded the Comprehensive Strategic Partnership, which will make us even closer partners. I spoke on this (and more) in my address to the Australian Parliament this morning, which you can watch here: http://bit.ly/2ef3bnU 

– LHL"
125845680811480_1229010903828280,"Just arrived in Canberra for an official visit to Australia. These children from Avondale Grammar School heard I was visiting, and sent me this cute video on what I should do in Australia! 

I’d love to grab PM Malcolm Turnbull to go to the beach and have an ice cream together, and visit Uluru, Sydney, Melbourne and Rottnest Island. Sadly, we’ll be busy working. 

I will be meeting PM Turnbull with his Ministers, and am also very honoured to be invited to address a joint session of the Australian Parliament. 

Singapore and Australia have a Strategic Partnership, and we are signing several agreements to take our friendship forward. 

Australia is one of our oldest friends, and we share warm ties. Looking forward to the visit! :) – LHL

(Video courtesy of Avondale Grammar School)"
125845680811480_1228149367247767,"Proud to see Singapore student Kenneth Sng making the opening remarks at the 2nd US Presidential #Debate. Kenneth is the Student Union president of Washington University in St Louis, the venue of today’s town hall debate. He spoke on behalf of the students to welcome the candidates and the audience to the university. 

He is also a Jurong Junior College alumnus and Singapore Public Service Commission scholar. Glad that he mentioned “Singapore, my home”, in his remarks.

Well done Kenneth. Keep the Singapore flag flying high! – LHL

#debate2016"
125845680811480_1226998320696205,"Enjoyed last night’s Mystique X Charity Gala Dinner for the Down Syndrome Association - Singapore (DSA), celebrating its 20th anniversary. 

In Singapore, we matter to one another. Every person counts. The DSA has done a lot of good work. It helps people with Down Syndrome enhance and advance their lives. It runs programmes for infants, children, and adults. Last night its members performed for us, dancing, drumming, and playing the piano. DSA also auctioned off their paintings and photographs to raise funds. 

The DSA shows what we can accomplish when we help look after one another. My thanks to the organisers and sponsors of last night’s event for their generosity and hard work, and to DSA members and their supporters for their enthusiastic participation. – LHL"
125845680811480_1226149114114459,"Spoke with The Hindu, an Indian daily newspaper, while I was in Delhi. The journalist asked sharp questions on regional Free Trade Agreements, the India-Singapore tax treaty, and India’s role in ASEAN. 

You can read the full interview here: http://bit.ly/2cZ6xFI.

– LHL"
125845680811480_1225676087495095,"Happy Children’s Day to all our kids!

Just arrived home from India this evening. India celebrates Children's Day on 14 November, the birthday of their first Prime Minister, Jawaharlal Nehru. 

Mr Nehru was very fond of children, and promoted their education and welfare. In Singapore too, we do all we can to equip our kids for the future. 

Some things are universal though, no matter where you go. Children love balloons, especially giant ones! – LHL
 
(In New Delhi./ MCI Photo by Betty Chua)"
125845680811480_1225253010870736,"Highlights of my visit to Udaipur.

It has been a fruitful trip. Glad to see progress since Singapore and India signed the Strategic Partnership last November. Homebound now! :) – LHL

(PMO Video by Chiez How)"
125845680811480_1225241954205175,"Udaipur, Rajasthan, is known as the City of Lakes and Venice of the East. With its picturesque landscape, historic architecture and a young workforce – it has all the right conditions to be tourist haven. 

Glad Singapore can support the city’s growing tourism industry by sharing our expertise and experience. The Institute of Technical Education, Singapore is helping to set up the Centre of Excellence for Tourism Training. The MOU with the state government will also promote collaboration between Singapore and Rajasthan in tourism and urban solutions. Hope our partnership will be useful to many parties from both sides. – LHL"
125845680811480_1224421484287222,"Delighted to reaffirm the strong Singapore-India bilateral ties in my meeting with President Pranab Mukherjee yesterday.

We met at the majestic Rashtrapati Bhavan, the official home of the President of India. It was originally built by the British, as the residence for the Viceroy of India. Few official premises can match its grandeur and scale. – LHL"
125845680811480_1223850991010938,"谋事在人，成事在天。Sometimes Mother Nature has her own plans. We were just ten minutes away from Udaipur when bad weather and poor visibility forced our plane to turn back to New Delhi. Waiting at Delhi airport now, hoping the weather clears and we can find our way to Udaipur (again). Stay posted for updates. :) – LHL
 
(Video of the bad weather we encountered during our aborted landing in Udaipur. / PMO Video by Chiez How)"
125845680811480_1223569904372380,"Highlights of my first day in New Delhi. Will be  off to Udaipur, Rajasthan this afternoon to launch the Centre of Excellence for Tourism Training we are helping to set up there. Will also be checking out other Singapore-related developments in the area. – LHL

(PMO Video by Chiez How)"
125845680811480_1223564261039611,"Delighted to meet PM Narendra Modi again yesterday. We picked up from his visit to Singapore last November (http://bit.ly/2dNgzzw), and reviewed progress since we signed the Strategic Partnership. 

We talked about financial cooperation, air links, and Mr Modi’s “Skill India” and “100 Smart Cities” initiatives. Singapore cannot do a hundred Smart Cities, but we hope to help develop one - Amaravati, Andhra Pradesh’s new capital city. :)

At a reception for overseas Singaporeans in the evening, I met individuals and business leaders who are contributing to India’s development in different ways, and helping to raise our profile in India.

With these exchanges, I am confident that our ties will continue to flourish. – LHL"
125845680811480_1222604847802219,"Namaste from New Delhi, India!

Singapore and India have a long history of relations. We share a colonial heritage, cultural ties, and strategic interests. I will be spending the next few days finding out about developments in India and strengthening our partnership. Stay tuned for more updates. – LHL

(Photo of the India Gate. It was built to commemorate the British and Indian soldiers who died during WWI. / MCI Photo by Betty Chua)"
125845680811480_1221739981222039,"It’s still a month away, but the dazzling Deepavali light-up and festivities at Little India have already started. Find out how you can join in the celebrations here: www.littleindia.com.sg
– LHL

(MCI Photo by Fyrol)"
125845680811480_1221739347888769,MCI Photo by Kenji Soon
125845680811480_1221200617942642,"Went for a #jalanjalan last Saturday at the Marina Bay area ahead of my trip to Japan. Was happy to see so many of you out and about on a warm night! 

Marina Bay has really come to life over the past few years. It offers something for everyone - music, food, kite flying or just relaxation. It has also become a hotspot for hunting Pokémon! – LHL"
125845680811480_1221093904619980,"Hope you had a good weekend! Snapped this on a #jalanjalan last Saturday before my Japan trip. #Guesswhere? :) – LHL

(Photo by me)"
125845680811480_1220219104707460,"This evening, Muslims in Singapore welcomed the Islamic New Year of 1438 Hijrah. 

The first month of the Islamic year, Muharram, is one of the four holy months in the Islamic calendar. For Muslims it is a time for prayer and reflection, and to renew their commitment to do their best.

Wishing all our Muslim friends a blessed New Year! – LHL

Umat Islam menyambut ketibaan tahun baru 1438 Hijrah, malam tadi. 

Bulan Muharram adalah bulan pertama dan salah satu daripada empat bulan suci dalam kalendar Islam. Bagi umat Islam, ini merupakan detik untuk menilai semula tahun yang baru berlalu dan menguatkan azam untuk pertingkatkan diri menuju ke arah perubahan yang lebih baik.
 
Selamat menyambut tahun baru Hijrah kepada semua umat Islam. – LHL

(Prayer session at Al-Ansar mosque./ MCI photo by Terence Tan)"
125845680811480_1219876954741675,"Rainy days aren’t always gloomy - sometimes they bring happy surprises! A rare double rainbow appeared yesterday evening after the downpour. Ed Cheong was at the Singapore River, and shared this beautiful photo with me. 

Alas, I wasn’t there with my camera. Please share your own photos here! :) – LHL
 
(Photo courtesy of Ed Cheong)"
125845680811480_1219008181495219,"Am back home!

Spoke at the Special Session of the Nikkei International Conference on the Future of Asia yesterday. I talked about China’s growth and emergence, and Japan’s need to strengthen its outward engagement. 

The Trans-Pacific Partnership (TPP) will help Japan to make domestic changes, and become more competitive. Japan’s Diet will be debating the TPP soon, and I hope that they will ratify it.
 
Japan has played an important and positive role in Asia for decades, promoting peace, stability and development. May it continue doing so for many years.

You can view my speech by clicking the link below. Lianhe Zaobao has also published a Chinese translation here: http://bit.ly/2djkO2K. – LHL

#SJ50"
125845680811480_1218108188251885,"A busy first two days in Tokyo. Was hosted to lunch by Their Majesties Emperor Akihito and Empress Michiko; had meetings with PM Shinzo Abe, and Japanese political and business leaders; and attended a belated National Day reception with 400+ overseas Singaporeans.

Here are some of the highlights. You can also view more photos here: http://bit.ly/2dfWZc8. – LHL
(PMO Video by Alex Qiu)"
125845680811480_1218098698252834,"Happy to meet PM Shinzo Abe again. This year is the 50th anniversary of Singapore-Japan diplomatic relations. Our partnership is strong and broad. Besides robust economic and trade links, people-to-people ties are close too. Over 35,000 Japanese work in Singapore, and Singaporeans love Japanese food. :) 

PM Abe and I discussed what more we could do together. Following our meeting, he presented to me the Grand Cordon of the Order of the Paulownia Flowers, awarded to the late Mr Lee Kuan Yew. It was a high honour, given in recognition of all the contributions by Mr Lee to Singapore-Japan relations over decades. 

My thanks to PM Abe for his warm hospitality. I am grateful that PM and Mrs Abe attended Mr Nathan’s lying in state last month, and PM Abe came for Mr Lee’s funeral last year. I am confident that Singapore-Japan ties will flourish for many more years to come.

You can view my speeches here: http://bit.ly/2drv9wD

– LHL

#SJ50"
125845680811480_1217444078318296,"Saddened by the passing of former Israeli President Shimon Peres שמעון פרס.

Mr Peres was a visionary who served his country tirelessly all his life. I was privileged to meet him several times, and to benefit from his wisdom and friendship. 

I last called on him in April, at the Peres Centre of Peace in Tel Aviv. He received me graciously. Then 92, he was focussed on the young and the future. He told me why he was convinced that science and education were the way to foster greater understanding between peoples. 

Mr Peres was the last of the founding generation of Israeli leaders. As defence minister in 1976, he advocated the brilliant Entebbe hostage rescue operation. He was the only Israeli statesman to have served both as President and Prime Minister. Mr Peres passionately believed in peace between Israel and the Palestinians, and received the Nobel Peace Prize in 1994 for his efforts to promote peace in the Middle East. 

Mr Peres has left a lasting legacy. He has inspired younger generations to continue striving for peace and reconciliation, not just in Israel and the Middle East, but across the world. – LHL
 
(Calling on Mr Peres at the Peres Centre of Peace in April./ MCI Photo by Chwee)"
125845680811480_1217283271667710,"Happy to meet 400+ overseas Singaporeans at a belated National Day reception in Tokyo last night. Everyone was in high spirits, coming together for the shared love of Singaporean food and company. 

Earlier in the day, Their Majesties Emperor Akihito and Empress Michiko hosted me and Ho Ching to lunch. They were most gracious and hospitable, and remembered fondly their state visit to Singapore in 2006. – LHL

#SJ50"
125845680811480_1215907825138588,"Just arrived in Tokyo for an official visit. This year is the 50th anniversary of diplomatic relations between Singapore and Japan (SJ50). 

Over the next few days I will be speaking at a Nikkei Conference Special Session and meeting PM Shinzo Abe. Also looking forward to catching up with Singaporeans here at a belated ND reception tomorrow. Will update with more photos then. :) – LHL

#SJ50

(MCI Photo by Terence Tan)"
125845680811480_1215618771834160,"#IncomeOrangeAid champions empowerment through education for youth in need. We support the cause by standing together in our school uniforms.

Join us by posting an old school photo of yourself in uniform and tag 3 friends to do the same. For every photo post, Income will donate $1 to the cause. Find out more at www.income.com.sg/orangeaid

Post your photo with the above caption in full and remember to set your post to public!

- - - - - - - - - - - -

I can’t fit into my school uniform anymore, but I found an old Primary 6 class photo taken in 1963, when we graduated from Nanyang Girls High School. :)

Singapore has progressed in the 50+ years since then. We worked together and made life better for everyone. We care for one another, and give extra help to low income families and their children. 

I am glad that many Singaporeans are chipping in to do their part, and not just leaving things to the government. This is the way to build a better Singapore for our children and grandchildren. – LHL

P.S. I won’t put anyone on the spot by tagging them and asking them to do the same, but please feel free to do so for me! ;)

(ST Photo © Singapore Press Holdings Limited. Reproduced with permission)"
125845680811480_1214790228583681,"Met Kiran from Anderson Secondary School and many other students at the Singapore Indian Development Association Excellence Awards (SEA) ceremony yesterday afternoon.

Kiran did very well for his PSLE and is currently a student councillor and in the school choir. I asked if he could sing, and he replied “they seem to think so!”. I always admire people who can sing, because I totally can’t! :)

Kiran was one of 466 students who received SEA awards for excelling in academics, sports or the arts. Every year, SINDA’s programmes help more than 20,000 students to fulfil their potential. 

Congrats to all SEA recipients, and a big thank you to all the partners of SINDA who make these awards possible! – LHL

(MCI Photo by Chwee)"
125845680811480_1214315905297780,"If you encounter an emergency or terrorist attack, what can you do?

Terrorism is a reality of modern life. The terrible attacks that are in the news practically every week threaten religious harmony, undermine trust, and polarise societies. 

#SGSecure is our nationwide response to the terrorist threat. The Government measures against terrorism are necessary but not enough. The SGSecure movement will teach you the skills you need, and enable each of us to protect ourselves, our families, and Singapore. 

The question is not whether Singapore will be attacked, but when. I urge all Singaporeans to take part in the SGSecure programmes, so that when a crisis happens, we can stay alert, stay united, and stay strong. 

You can watch my speech here: http://y2u.be/O7RgArtMme4

– LHL
 
#stayalert #stayunited #staystrong"
125845680811480_1213955588667145,"The Singapore Chinese Chamber of Commerce and Industry (SCCCI) is 110! I had celebrated their centennial with them in 2006. Happy to see it still doing well and doing good in the decade since then.

The SCCCI makes valuable contributions to our economic restructuring. It offers members an extensive business network; supports them in doing business overseas, especially in China; and helps SMEs to develop capabilities and upgrade. 

Beyond business, SCCCI members have contributed much to the community. Over the years they have raised funds to help the needy, started schools, and played a vital role in our nation-building. Today, the SCCCI still strongly supports Chinese culture, language and education.
 
Hope SCCCI will continue to thrive. Congratulations on reaching this milestone! 

You can watch my speech (in Mandarin) here: http://bit.ly/2d5Qv0J

– LHL

很高兴昨晚能出席新加坡中华总商会成立110年的志庆晚宴！ 我在晚宴致词时（http://bit.ly/2d5Qv0J ）谈到总商会百多年来的辉煌成就，应该归功于领导团队和建国一代华商的无私奉献，及会员的鼎力支持。

还记得10年前，我出席总商会百年大庆时，送了总商会一个牌匾。上面刻了“再创辉煌”四个字， 以鼓励总商会再接再厉，继续为我国华商和社会作出贡献。

一转眼，十年过去了。这十年来，我们一起走过了风风雨雨，一同经历了金融风暴。 我国的经济和社会结构也起了一些根本变化。不管世界如何演变，总商会仍焕发活力、坚持不懈地为会员和国家谋福利，这是值得我们表扬的。

希望总商会能继续与时并进，聚商惠民，推陈出新为华商、华社服务，同时积极回馈社会。恭贺总商会110年庆典圆满成功。祝愿总商会精益求精， 再攀高峰！－ 李显龙"
125845680811480_1212173115512059,"Celebrated the 10th anniversary of NorthLight School and the opening of its new campus yesterday.

When I toured the school, student guides showed me what they were learning in the Pastry Kitchen and Supermarket. Also met many happy alumni, teachers and students.

You can view my speech here: http://y2u.be/UnVeLxfopSY

– LHL

(PMO Video by Chiez How and Alex Qiu)"
125845680811480_1212156048847099,"Happy birthday NorthLight School! Celebrated the school’s 10th anniversary and official opening of its new Towner Road campus with NorthLight students, teachers and alumni yesterday.

The school tailors its approach to students who learn better with a hands-on and applied curriculum. It opens up pathways for them to go on to ITE and to jobs. It has changed the lives of many students. 

NorthLight succeeded through the efforts of many partners - parents, donors, Ministry of Education, Singapore, Institute of Technical Education, Singapore, the school board, employers who offer attachments and support in kind.
 
Hope the NorthLight family continues to do their best. Keep chasing rainbows and keep on shining bright. Never give up! 

You can view my speech here: http://y2u.be/UnVeLxfopSY  

– LHL"
125845680811480_1211594962236541,"Welcome home to our Team Singapore #Rio2016 Paralympians! Some had already come back earlier, but the main contingent, including double gold medalist Yip Pin Xiu and bronze medalist Theresa Goh, touched down at Changi early this morning. All of you have brought pride to Singapore, and have shown that great achievements can come from all corners. Please take the time to rest - you’ve certainly earned it! 

A celebratory parade will be held this Saturday morning to honour their achievements, starting in Anchorvale CC and ending at Vivocity. Do come down and give them a warm welcome home! – LHL
 
(MCI Photos by Fyrol)

#OneTeamSG"
125845680811480_1210666612329376,"President Dr Tony Tan invited some retired MPs to lunch at the Istana today. I took the opportunity to hijack them for an impromptu tea and chat before their meal. :) Glad to see them staying active, and still tracking what’s going on in Singapore. – LHL

(MCI Photo by Chwee)"
125845680811480_1210274459035258,"Sat down with Caijing Magazine 《财经》杂志, a Chinese financial and business publication, when I was in Hangzhou for the #G20 summit earlier this month. We had a good talk on Singapore-China ties, the Trans-Pacific Partnership, and the big challenges for global governance. 

You can read my interview in Mandarin here: http://bit.ly/2cM9OIF, and the English transcript of the interview here: http://bit.ly/2daWdfv 

– LHL"
125845680811480_1212340045495366,"Congratulations to Nico Rosberg for winning the 2016 Singapore Grand Prix! He put in a commanding performance last night, to edge out Daniel Ricciardo for first place.

Also happy to host some students from Teck Ghee, public transport workers, unionists, and our #Rio2016 #TeamSG Olympic athletes, to thank them for their hard work. Hope everyone had a good time last night! – LHL
 
#SingaporeGP"
125845680811480_1207836535945717,"Have you heard the roar of engines around the City Hall and Marina Bay? The Singapore Grand Prix weekend is upon us again! Was at the top of Fairmont Hotel on Wednesday night, and took this photo of Anderson Bridge, the Victoria Theatre and Victoria Concert Hall, Fullerton Hotel, and the brightly lit #F1 track being prepared for the race. If you are venturing out to enjoy the races and shows, do be patient. There will be large crowds, so please cooperate with the marshals and police. – LHL

#SingaporeGP

(Photo by me)"
125845680811480_1207835975945773,MCI Photo by Kenji Soon
