status_id,status_message
15924095923_10153905664955924,"Did you know that library at orchard is the proud recipient of the American Library Association Presidential Citation for Innovative International Library Projects?

The ALA Presidential Citation recognises innovative efforts to improve library services for users. library@orchard was recognised for its focus to create user-centric experiences through innovative design. 

Awards were presented to institutions in Singapore, Canada, China, and Switzerland.

Learn more about the award and what went into the making of library@orchard’s design here: http://bit.ly/2dQX2dS"
15924095923_10153893028355924,Did you know that there were 3 amusement parks built between the 1920s and 30s in Singapore? Find out more about them: http://bit.ly/1WVlI7r
15924095923_10153893027840924,Be amazed by the art of Wayang Kulit a.k.a shadow puppetry. http://bit.ly/2cXu6ja
15924095923_10153893027510924,"Fantasy lovers, get lost in these imaginative reads! http://bit.ly/2dvcEY1"
15924095923_10153893026395924,"DIYers, here’s  an opportunity for you to learn how to make your very own sun catchers!  http://bit.ly/2dtc494"
15924095923_10153886507200924,Need a good laugh? Check out these hilarious reads! http://bit.ly/2diPYJl
15924095923_10153886506170924,Learn to create exquisite artwork with just a pair of scissors and paper!http://bit.ly/2cGP5Zq
15924095923_10153886505720924,A glimpse into how prominent Chinese businessmen such as Eu Tong Sen documented work in the past. http://bit.ly/2ctmAyA
15924095923_10153886504970924,"Attention, all parents! Let your little ones learn and explore at Tot’s Cave 
http://bit.ly/2d1c1lN"
15924095923_10153893758570924,#happeningnow Discussing which local historic sites should be preserved at AskST@NLB!
15924095923_10153886503105924,"Movie buffs, here’s a good way to spend your Sunday afternoon! http://bit.ly/2dgiPLM"
15924095923_10153886500820924,Find out how Traditional Chinese Medicine (TCM) helps you maintain a healthy digestive system. http://bit.ly/2d7e5aG
15924095923_10153886498835924,Get transported back in time as you get acquainted with the history of the Raffles Library! http://bit.ly/20QFtvp
15924095923_10153886497985924,Explore Tiong Bahru’s rich history with fellow heritage lovers!  http://bit.ly/2ctbCsM
15924095923_10153886497230924,A woman reflects on the untold tales of the Japanese Occupation after her grandmother unexpectedly shares her story. http://bit.ly/2clrKsU
15924095923_10153886489985924,Learn how you can avoid being a victim of scams and ways to seek recourse as a consumer. http://bit.ly/2d3LwPx
15924095923_10153871164590924,"Check out what nursing in Singapore was like in the olden days
http://bit.ly/2cNXb1t"
15924095923_10153871161630924,#ICYMI : New Arrivals at the library! http://bit.ly/2chRpJr
15924095923_10153871215340924,Here’s how the Beach Road Camp and the Singapore Volunteers Corp started! http://bit.ly/2cQbj8C
15924095923_10153871265000924,"Love making art with your hands? Then check out these crafty reads!
http://bit.ly/2clSmyT"
15924095923_10153871261065924,People with dementia share their unique experiences living with the condition through art in this eye-opening exhibition http://bit.ly/2cVOPH0
15924095923_10153871166010924,What happened to Singapore’s biggest brands? Find out here: http://bit.ly/2d4L5R3
15924095923_10153871163390924,No plans for Sunday yet? Come learn some Origami with your kids!  http://bit.ly/2cr1v7U
15924095923_10153871160230924,Love comics? Then head down to the Central Library today to check out some fascinating work! http://bit.ly/2cO0N3G
15924095923_10153876628205924,"Our brand new MOLLY, the mobile library had its official launch yesterday. But do you know why it was started or what went into the making of this service? Watch the video to get answers to these questions and find out more about MOLLY!"
15924095923_10153876269425924,"Don't miss this historic moment! Come by the pit stops and cheer for our paralympians who will be making their rounds in the One Team Singapore Celebratory Parade tomorrow! The National Library building, the plaza, is one of the pit stops at 11.15am."
15924095923_10153874201030924,"Our brand new MOLLY, the mobile library, was officially launched today at AWWA School. Minister Dr Yaacob Ibrahim was the guest-of-honour. There was a galore of activities, from an interactive story-telling session by Minister, to a great performance by AWWA students. The brand new MOLLY comes with enhanced features such as a wheelchair lift that provides greater convenience to wheelchair users and their caregivers, book borrowing and returning stations that are customised to the average height of children and a magnetic whiteboard for users to express their creativity. Check out the highlights from the launch! #readingnationsg"
15924095923_10153874027720924,"We are glad Minister Yaacob Ibrahim enjoyed himself at the official launch of our brand new MOLLY, the mobile library."
15924095923_10153871158795924,Get them started young: Register your babies as library members now!  http://bit.ly/2cjpIKa
15924095923_10153871156470924,Catch your favourite Team Singapore Paralympians at the National Library on Saturday!  http://bit.ly/2clOj5G
15924095923_10153869321810924,"What local historic sites would you preserve? Join Melody Zaccheus, Correspondent, The Straits Times, as she uncovers some of the best heritage stories and shares her picks!  http://bit.ly/2cE1zRm"
15924095923_10153854603390924,"It’s revamped, renewed and ready to serve the underserved communities. Can you guess what’s wheeling in?"
15924095923_10153859187930924,Check out these titles for primary school students!
15924095923_10153859187555924,Here are some of the titles you might have missed…
15924095923_10153859186710924,Create your own Book Bug companion that is fabulously decked out in felt!
15924095923_10153859185995924,Check out these titles for secondary school students!
15924095923_10153854587080924,"It’s almost here! After a revamp, guess what’s ready to hit the streets again?"
15924095923_10153859184980924,Check out these new arrivals at our libraries.
15924095923_10153838849400924,You can now use this useful index to access Singapore-related articles published in periodicals!
15924095923_10153838851385924,"Touchstyle Guitar: What, why and how!"
15924095923_10153854581215924,"You may have seen these mini buses cruising down the street, but did you know that they’re mobile libraries? Mini-MOLLYs cater to pre-schoolers and access schools in housing estates and places with smaller car parks. Launched in 2014, the mini mobile libraries have about 1,500 books in each bus."
15924095923_10153838847680924,Bahau: A utopia that went awry; follow Fiona Hodgkins as she chronicles its painful history.
15924095923_10153838848140924,Here are six-word stories with a dash of Singaporean spice!
15924095923_10153778668880924,"Do you know how NLB’s well-loved MOLLY buses started? NLB’s mobile library made its debut in September 1960, first making its rounds to rural schools, then Community Centres and housing estates such as West Coast, Tanjong Pagar and Nee Soon.

Hear about it first-hand from then Director of the National Library Mrs Hedwig Anuar, a librarian for over three decades and pioneer of the National Library. Her interview can be found on the Singapore Policy History Project site.

Travel back to the early days of MOLLY here: http://bit.ly/2aX6Stl

Photo credit: Ministry of Information and the Arts Collection, courtesy of National Archives of Singapore"
15924095923_10153838600005924,Learn how to become an English teacher’s pet!
15924095923_10153835842005924,Immerse yourself in history and widen your scope of knowledge by checking out the online exhibitions at the National Archives of Singapore!
15924095923_10153838599295924,Here are some good titles you might have missed!
15924095923_10153841676450924,"Dear readers, our libraries are closed today for Hari Raya Haji."
15924095923_10153835830720924,Browse through the publications produced by the National Archives of Singapore!
15924095923_10153835848540924,Join us at Alt Screen: Of Animalia for the screening of An Omnivorous Family's Dilemma and a talk by NUS Associate Professor Harvey Neo.
15924095923_10153835846880924,Find out more on the Citizen Archivist Project now!
15924095923_10153841040440924,"We are very glad that the Citizen Archivist Project by the National Archives of Singapore was mentioned in the keynote speech by Mr John Hocking, United Nations Assistant Secretary-General, at the recent International Council on Archives (ICA) Conference 2016 in Seoul! 

Learn more about the Citizen Archivist Project at http://www.nas.gov.sg/CitizenArchivist"
15924095923_10153835827985924,Here are some of the resources for use on your mobile devices!
15924095923_10153822988155924,"Time of Your Life magazine: Specially designed for people above 50 years old, it covers topics like health, olden days Singapore and interesting book reviews by librarians. Check it out now!"
15924095923_10153822987335924,Want to know about the outdoors without moving your feet? Check these out!
15924095923_10153836555670924,"Did you know that MOLLY, the mobile library was first introduced in the 1960s? It was started to increase the accessibility of public libraries to schoolchildren living in rural districts. Back then, MOLLY was a van converted from an old army vehicle. Fast forward to 2016, MOLLY’s been upgraded to a bus and continues to extend its services to underserved communities."
15924095923_10153822986390924,What books can you find in a bibliophile's stash? Find out here!
15924095923_10153820446555924,Reserved a book? Get it any time at the library.
15924095923_10153815026790924,Check out our eResources for seniors here!
15924095923_10153778700920924,"Did you know that bike racing used to be a part of Singapore’s Grand Prix in the 1960s? Held at the Thomson Road circuit, it was organised by the Singapore Motor Club with sponsorship from the Ministry of Culture. Pictured is the race in 1964.

Catch some of the historical action of the 1966 Singapore Grand Prix on the recently-launched Singapore Policy History Project site here: http://bit.ly/2aToyol

Photo credit: Ministry of Information and the Arts Collection, courtesy of National Archives of Singapore"
15924095923_10153815026375924,"Need to do research for work? Fret not, as you can now access various reference materials catering to the industry that best suits you."
15924095923_10153815025165924,"Secondary school students, these eResources are for you!"
15924095923_10153829114660924,
15924095923_10153815024795924,Check out our eResources for primary school students!
15924095923_10153826656085924,#HappeningNow It is the last day of operations at Bukit Panjang Public Library. The library will be closed for renovation from 4 Sept 2016.
15924095923_10153815013490924,Here are some of the good reads that you might have missed!
15924095923_10153823734760924,"This morning, Mrs Elaine Ng, Chief Executive of the National Library Board (NLB), presented 50 books to Ms Hanh Chau, Director of Corporate Services, State Library of Victoria. 

NLB's book donation to the State Library of Victoria is part of our SG50: Gift of Books to libraries around the world.

To find out more about the project, and see photos of our gifts to other libraries, check out our album here: http://on.fb.me/1JmG65k"
15924095923_10153815024065924,Check out some of the titles from the International Stars of the Man Booker Prize 2016!
15924095923_10153815020870924,No time to read? Check out our cross-translated short stories!
15924095923_10153812284770924,"Keen to strike a yoga pose? For all yoga lovers out there, check out our eReads to find out more!"
15924095923_10153818449610924,"We are glad to be part of this initiative! For more eResources, check out http://eresources.nlb.gov.sg/ereads"
15924095923_10153812286510924,The rise of Singaporean television: from the very first test transmission to the advent of foreign competition posed by cable TV. Find out more here!
15924095923_10153817731615924,"We would like to congratulate Mdm Zuraidah, one of NLB's board members, for receiving the Berita Harian (BH) Achiever of the Year award!"
15924095923_10153812284000924,Check out some ideas on how to bring out the creative side of children!
15924095923_10153778663460924,"Did you know the first global event Singaporeans witnessed through “live” satellite telecast on 7 July 1974 was the 1974 FIFA World Cup Finals in Munich, Germany? Where do you think that first Satellite Earth Station in Singapore was located?
Find out the answer on…

National Archives’ Singapore Policy History Project site:
http://www.nas.gov.sg/archivesonline/policy_history

Photo credit: Singapore Press Holdings (SPH) Collection"
15924095923_10153813044440924,Full house at the recent askST@NLB talk! We would like to thank everyone who attended last Friday’s session.
15924095923_10153812273045924,Immerse yourself in atmospheric historical novels and allow yourself to be transported to a different time period!
15924095923_10153812272425924,Ever wondered what are some of Bill Gates' favourite books? Here’s your chance to find out!
15924095923_10153802634190924,"Dear readers, our libraries will be closed on 12 Sept for Hari Raya Haji."
15924095923_10153804695425924,"A pictorial book depicting various architectural forms that have since disappeared from our landscape; published by the National Library Board in partnership with Editions Didier Millet and written by architectural historian, Dr Lai Chee Kien."
15924095923_10153802758325924,"Mr Nathan has written a number of books, including his autobiography, An unexpected journey: path to the presidency, which was published in Chinese and Tamil as well. He has also published a children’s picture book, ""The Crane and the Crab"", re-telling a story from the Panchatantra, a collection of traditional Indian tales. Visit NLB Catalogue at http://bit.ly/1fUB9SO for more.
 
For more information on Mr Nathan’s life and contributions to the country and to leave online tributes, visit https://www.remembering.sg/srnathan"
15924095923_10153802613165924,The Story of Singapore Radio: Find out more about the development of wireless broadcasting in colonial Singapore from 1924 to 1941.
15924095923_10153802622565924,#ICYMI Bukit Panjang Public Library will be closed from 4 Sept 2016 for renovation.
15924095923_10153800196045924,"NLB has set up book displays as a tribute to Mr Nathan, at Level 11 of the National Library Building at Victoria Street, as well as across all Public Libraries.

These book displays showcase books on Mr Nathan which are part of NLB's collection. 

For more information on funeral proceedings for Mr Nathan, please visit the official sites at https://www.remembering.sg/srnathan and Remembering S R Nathan"
15924095923_10153797934085924,"“My role model was LKY. When I first met him, you know…, he adjusted my tie. Now, I had no father. I had no elder brother and to see the Prime Minister coming down to your level to do that, overwhelmed me. It's a moment in life.” Mr S R Nathan, as he spoke about his relationship with our late founding Father, Mr Lee Kuan Yew. Hear Mr Nathan’s full account through an oral history interview under the Special Project conducted by National Archives’ Oral History Centre in 2015, on Archives Online. http://bit.ly/2bCqLsj

Pictured: Oral History Centre’s staff following the interview with Mr Nathan."
15924095923_10153796129550924,"We are deeply saddened by the loss of Former President S R Nathan. Mr Nathan had been a strong supporter of the National Library Board and its vision to promote reading and learning. He had graced the official opening of the National Library Building in 2005, held a reception for library professionals at the Istana in 2008 and had donated more than 2,000 items from his personal collection to the library. We will miss Mr Nathan dearly, and thank you for everything which you have done for us.

(Photo © Singapore Press Holdings Limited. Reproduced with permission)"
15924095923_10153794838765924,"A key component of the READ! Singapore campaign, which is a nationwide reading initiative to encourage Singaporeans to read fiction, is the promotion of cross-translated short stories. Check out our recommendations here!"
15924095923_10153794837550924,"To teenagers who enjoy thrillers, these books are for you!"
15924095923_10153788276555924,"Let's Read More, Read Widely, Read Together! #readingnationsg

Learn more at www.sg/SGfuture"
15924095923_10153787887945924,"Rediscover Asia’s cinematic treasures in their glorious new light with the Asian Restored Classics series, happening from 25-28 Aug 2016. http://arc.asianfilmarchive.org/"
15924095923_10153785777035924,Sweet Nostalgia: Reminiscing about forgotten foods and mealtime memories on BiblioAsia
15924095923_10153785970280924,"Check out our new arrivals! Immerse yourself in romance, mysteries, short stories and more! http://bit.ly/2bb0znZ"
15924095923_10153783482595924,"The Book Bugs playoff at Pasir Ris Public Library is happening soon! If you missed the call for battle, fret not! You can still meet fellow Book Bugs collectors to trade cards, snap photos with your favourite Book Bugs and learn how to play the game with your collection of Book Bugs cards. 

For more information on Book Bugs, check out http://www.nlb.gov.sg/discovereads/book-bugs/"
15924095923_10153778698230924,"In making Singapore’s history more accessible, the National Archives of Singapore has made available past National Day Rally Speeches from 1966 to 2015 online! Watch now – former Prime Minister Lee Kuan Yew’s 1966 speeches from the first National Day Cultural Show in English, Malay and Hokkien! 

National Day Rally Speeches from 1966 to 2015 are available on Archives Online: http://www.nas.gov.sg/archivesonline/NationalDayRally

Photo credit: “Ministry of Information and the Arts Collection, courtesy of National Archives of Singapore”"
15924095923_10153778179460924,Check out these activities which aim to raise readers for life!
15924095923_10153781159210924,"Read More, Read Widely and Read Together! Thanks, TeamSG High Jumper Michelle Sng, for being our reading role model. It was a great session!"
15924095923_10153778496960924,"What’s the formula to winning in work and life? The National Library Prominent Speaker Series invites Mr Lim Siong Guan, Group President of GIC Private Limited, to share his experiences and formula to Winning in Work and Life. Join us to find out more!"
15924095923_10153778917690924,
15924095923_10153776170265924,"We are a week away from the Book Bugs playoff at Pasir Ris Public Library!

If you missed the call for battle, fret not!  You can still meet fellow Book Bugs collectors to trade cards, snap photos with your favourite Book Bugs and learn how to play the game with your collection of Book Bugs cards. 

For more information on Book Bugs, check out http://www.nlb.gov.sg/discovereads/"
15924095923_10153778364495924,"Celebrate with a book in hand: We are glad that Minister Lim Hng Kiang had an enjoyable experience with our Mini-MOLLY, the mobile library!"
15924095923_10153778168100924,"How to borrow books without moving your feet? Find out how to access NLB’s eBooks portal to enjoy eReads anytime, anywhere!"
15924095923_10153773997715924,Find out where Joseph Isaac Schooling gets his inspiration from and check out his recommended reads!
15924095923_10153773829125924,"Congratulations, Joseph Isaac Schooling, for the historic gold medal win for Singapore! We are so proud of you!"
15924095923_10153769037170924,"As we look forward to this year's National Day Rally, check out the past National Day Rally speeches from 1966-2015 via the National Archives of Singapore's search portal Archives Online!"
15924095923_10153769049915924,Enter a librarian's world and find out what they do as they share their experiences with you! http://bit.ly/2b5Ed4L
15924095923_10153748294070924,"How did our state symbols come about? Find out how then Minister for Culture, Mr S. Rajaratnam presented the motion to the Legislative Assembly to establish our state symbols in 1959. http://www.nas.gov.sg/blogs/offtherecord/singapores-state-symbols-their-meaning/"
15924095923_10153769523545924,
15924095923_10153769120915924,"Visit Clementi Public Library this month and find out more about the life and works of the Bard in the ""Letters to Shakespeare"" Exhibition!"
15924095923_10153768955680924,Let's have a trip down memory lane: Singapore’s first National Day celebrations!
15924095923_10153769009980924,"A librarian’s right-hand “man”: Find out how AuRoSS, Singapore’s library robot, helps to navigate and scan library shelves for misplaced books!"
15924095923_10153762550090924,#ICYMI From the Stacks Exhibition has been extended!
15924095923_10153764848635924,"As we await the exciting celebrations which will be happening soon at the National Day parade, did you know that the first National Day parade was held in the morning? At 9am on 9 August 1966, the inaugural National Day parade was held at the padang in the second year of Singapore's independence. 

Happy National Day, Singapore! May we continue to prosper as a strong and free nation!"
15924095923_10153748682105924,Gd Morning! Please note that we are closed for National Day. We will be open again on 10 Aug.
15924095923_10153762666350924,"Happy 51st birthday, Singapore! As we prepare to celebrate National Day tomorrow, let us not forget our journey as a nation over the years. National Archives has made available online past National Day messages delivered since 1966. Read about how former Prime Minister Goh Chok Tong inspired Singaporeans to move forward with a unified purpose in his final National Day Message as Prime Minister in 2004. http://bit.ly/2aL6vUn

Also check out all the other messages on Archives Online!"
15924095923_10153748683505924,"Dear readers, please note that all our online services will be unavailable from 5am - 3pm tomorrow. We apologise for the inconvenience caused! #websitesneedabreaktoo"
15924095923_10153753064160924,Singapore turns 51 tomorrow! The NDP will be held at the National Stadium after almost 10 years! But how much do we know about it?
15924095923_10153767213710924,Attention: Pokemon GO Trainers!
15924095923_10153748292905924,On today's Off the record: Still reeling in the NDP spirit? Learn more as we trace the origins of Singapore's National Anthem!! http://bit.ly/2b6XTt6
15924095923_10153753067670924,Curious to know how our pledge came about? Read on!
15924095923_10153753056505924,Have a look behind the scenes to find out how our National Anthem came about!
15924095923_10153753250035924,"Learn more about our culture and heritage this August through September at Go Stun! To know more and join in the specially curated series of programmes, click here! http://bit.ly/2azHcV4"
15924095923_10153753054085924,Find out how our national flag was created and the symbolisation behind it!
15924095923_10153748292025924,"The National Day Parade Through the Years, 1966-2012
We look at how the National Day parade evolved over the years through a curated selection of images from the archives of our Ministry of Communication and Information's Photography Unit! http://bit.ly/2aVgkA0"
15924095923_10153755051350924,
15924095923_10153754889355924,We are delighted to see the library quilt which was displayed on National Reading Day! #Readingnationsg
15924095923_10153753362485924,
15924095923_10153753045245924,"Dear Aspiring Lyricist, 

Don't worry if you have not submitted your entry for Incubator - The Songwriter series - because we have extend the submission deadline to 6 Aug! Click on the link to find out more!

Yours truly, 
Team Incubator"
15924095923_10153748665045924,"Create your very own #sixwordstory with a dash of Singapore spice!

Find out more : http://bit.ly/2aJ78yr"
15924095923_10153750768345924,"Being the country with Michelin starred Hawker stalls, we look at how the food journey has progressed in the last 51 years!"
15924095923_10153750483870924,We would like to thank SADeaf for their support and participation at the inaugural National Reading Day!
15924095923_10153748591750924,
15924095923_10153748318595924,"Dear Readers, all of our online services will not be available on 9 Aug, 5am to 3pm. We apologise for any inconvenience caused."
