status_id,status_message
378167172198277_1534014823280167,Mr Monopoly at Macs can only mean one thing.... 😮
378167172198277_1530852150263101,When Nasi Lemak is life....
378167172198277_1527271337287849,"When someone gets your name wrong in the worst possible way hahhahaha 

(image credit to syanenigans)"
378167172198277_1617701074914067,
378167172198277_1533921429956173,I'm sure we've all experienced this before 😭😭
378167172198277_1533746663306983,Congrats to the Singapore team for getting DOUBLE GOLDS at the IKA/Culinary Olympics!!! We bet victory tasted sweet!!! 🏆🏆
378167172198277_10153838344401987,https://m.facebook.com/story.php?story_fbid=1294147017291614&id=592308557475467
378167172198277_1514954445186205,"She sure got that ""mini"" part right!

(Image credit to wweeii)"
378167172198277_1532970266717956,"Hahahha SCREAMING CHICKEN PRANK on Sue Ann!! 

Go have a (rewarding) scream at McDonald’s Scream & Chill happening at Temasek Poly (27 Oct 12-2pm) and Resorts World Sentosa (29 Oct 12-2pm) next!"
378167172198277_1532889063392743,Small but lethal hehehe 😈😈
378167172198277_1510952292253087,"Lololol this Captain America is sibeh well prepared!!!
Credit to putraaäaa"
378167172198277_1532196773461972,"WAHH poor sister… saved the day by cooking a nice lunch, but in the end kena such an EPIC PRANK by the brother!! #gg #lifesaver #but #nothingcansavethebrother"
378167172198277_1503221969692786,WELCOME TO KUKUJIAO!!! 😂 😂
378167172198277_1532030483478601,A really sad day for all Running Man fans 😢😢
378167172198277_1247344768651590,Hahahhaahaahahah XDXD
378167172198277_1531966126818370,Thanks for the great morning Swiss Cottage Secondary!!💕 Hope you had a trolling good time!😊😊
378167172198277_1510788188936164,"Anyone lost his tooth? HAHAHAHAH!
Submitted by Eugene Nakamura"
378167172198277_1518377114843938,Holyshit!! This HORROR HOUSE looks legit SCARY af! The TRAP DOORS that will suddenly drop you and BLOOD PIT you've to climb out of!! These people really got balls... play so big!!! WHO DARE TO PLAY SIA?? 😱😱
378167172198277_1519713324710317,"One does not simply mess with a mother's kitchen...
(Credit to Jumping Joan)"
378167172198277_1530791220269194,So we saw these masked singers here <http://bit.ly/2eY8sRi>… and this is how we imagine they would look like if there was a SINGAPOREAN VERSION!!!
378167172198277_1530853140263002,You don't need opponents when you've teammates like this hahaha!
378167172198277_1510767118938271,"Saw this at a market near my house...
Submitted by Mohd Sunny"
378167172198277_1636760333282944,"https://www.facebook.com/derrickhohonline/videos/10157675527965607/?hc_ref=PAGES_TIMELINE

so cuteeeeee!!"
378167172198277_1636759149949729,https://www.facebook.com/derrickhohonline/videos/10157675527965607/?hc_ref=PAGES_TIMELINE
378167172198277_1530774310270885,"After last night's Chelsea v Man Utd match... 😂 

(Credit: Rudie)"
378167172198277_1530228370325479,hello sgag i need help with something i think you should share and make a meme or do something to help this guys friend send me a pm i will explain to you more thanks!
378167172198277_1514937405187909,Story of my life. #helloboss #igotheadache #startworktuesdayok
378167172198277_1526532807361702,Sue Ann asked Xiao Ming what scary Halloween character she should dress up as and IMMEDIATELY REGRETS it! Trollolololol!!! 😂😂
378167172198277_1529887207026262,OMG this ALWAYS happens to me sia...
378167172198277_1527303377284645,"Do you even lift, bro? 🙃"
378167172198277_1527593407255642,"Somebody give this cute boy a job as a REPORTER!!!
(Credit to ati kardashian)"
378167172198277_208441976250044,https://www.facebook.com/AboveTheLAW.sg/videos/1059416190843127/
378167172198277_1526429854038664,How many of you kena this before when you try to prepare mi goreng cup noodles?? 😢
378167172198277_1526427600705556,Based on a true story.. 😨
378167172198277_1527299607285022,I'm totally the one on the left!! How about you?
378167172198277_1527368563944793,"Every time I see other groups having so much fun, meanwhile my friends just keep getting lost all over the place... #smh #kenaclub"
378167172198277_1526874530660863,Don't ever believe your boyfriend when he says goodnight! HAHA
378167172198277_1527856310562685,"People are making twitter accounts base on the characters in O level maths paper :'D...
https://twitter.com/YvetteTuition
https://twitter.com/maryamakemugs
https://twitter.com/davidsmugshop"
378167172198277_10210089557578456,pork guy.....those guy born in the year of pig......sibeh 蓝瘦香菇..lol
378167172198277_1525778347437148,Kids who used to play this would know how important having a ruler was
378167172198277_1526618564019793,Siala! I wonder what Macs have got up their sleeves this Halloween at Singapore Poly sial!!! Who wanna check it out together on the 25th!!
378167172198277_1527459243935725,The difference is real.
378167172198277_10155323377515744,When you want to watch a comic book movie but need fruit in your diet.
378167172198277_1527306650617651,Smh now everyone knows my embarrassing playlist.. 😪
378167172198277_1527336667281316,"Busybodies, busybodies everywhere (even in Singapore)"
378167172198277_1526414810706835,Wah don’t scare people like that in the middle of the night leh!!!!
378167172198277_1525543727460610,I'm definitely the second one HAHAHAHA!!! Which one are you??
378167172198277_1525425317472451,HAHA. These are the ridiculous questions my Regular friends always get asked. Anyone else gets such questions?!
378167172198277_1525602907454692,Short/petite people will be able to understand this pain 😭😭
378167172198277_1526490784032571,"Reading this <http://bit.ly/2dpnqyg> totally reminds me about stories of UNREASONABLE PARENTS and a timely reminder to treat our TEACHERS as “mentors, and not vendors”..."
378167172198277_1526347327380250,Bringing a whole new meaning to uberPOOL! 😂
378167172198277_1525435677471415,What happened to this car???? 😂😂😂
378167172198277_1525506107464372,Which types of NSF are you/your friends after you BOOKOUT? Check out <http://bit.ly/2ekiqZk> if you’re keen to “Save As You Serve”!
378167172198277_1525615134120136,HAHAHAHA so fast throw away the old Yandao Policeman already???😂😂
378167172198277_1525439654137684,Know of anyone who needs to eat some PAPAYAS too? Hahaha!
378167172198277_1525383004143349,Who else loves to do some “dry swimming” too?? 😂😂
378167172198277_1524160667598916,"When you wanted to type ""insulating"" but missed out the ""a"" in the description hahahahaha 

(submitted by chun)"
378167172198277_1525480994133550,"Whoa... The person who put up this notice is ovary-acting.

(Image submitted by tham)"
378167172198277_1525221890826127,Perfect weather to sleep in... but I'm poor so gotta GTFO of bed 😭😭
378167172198277_1523083464373303,"This Xiao Ming really last warning. Go for #SGSecure Emergency Preparedness Programme still can make stupid jokes like this!

Watch the full video here: http://bit.ly/2dYLANz"
378167172198277_1524436647571318,Sigh... and I was so happy for a moment....
378167172198277_1523064191041897,"Somebody give this guy a World Cup or something!!!
(Video credit to Syafiq Szl)"
378167172198277_1524396027575380,"Waaa not bad Carlsberg, not bad.. Chair also pattern more than badminton!! #cantwait"
378167172198277_1524122454269404,Who needs a HOMEWORK MAID hahahah?
378167172198277_1524326010915715,Hahaha only Singaporeans will get this 😂😂
378167172198277_1524208310927485,"Good or bad mosquito, I think I'll just whack them all! 😆"
378167172198277_1293178240722647,Jimmy Jimmy got him a plane to fly in. lol
378167172198277_1523428274338822,That moment when you know you're screwed.
378167172198277_1523063301041986,"OMG so my mother was serious last time when she said she will sell me off to ""garang guni""!!!! #shitjustgotreal 

(submitted by jae tan)"
378167172198277_1523256491022667,"Watch Xiao Ming disguise himself as an old man, and stun everyone with his AMAZING skills at HPB’s pop up arcade game machine!!! Really pattern-more-than-badminton sia!! 
Check out more ways to win big here: <http://bit.ly/2e6vXmq>"
378167172198277_1523226741025642,Nathan Hartono is #weightlossgoals 💪🏻💪🏻
378167172198277_1523114064370243,OMG! Any Gudetama fans here?! (⊃◜⌓◝⊂)
378167172198277_1518460834835566,HAHAAH THIS. Tag your travel buddy if you know what I mean!! 😂😂
378167172198277_1518352331513083,This funny “Autumn Problem” video (http://bit.ly/2eqo6Ur) totally reminded me of my friend! Who else has a friend like this lolololol?!
378167172198277_1522081247806858,When you are focused on winning a game but there's this one SUPER ANNOYING friend who keeps distracting you 😠😠 #burden
378167172198277_1519615631386753,Who else kena this from a girl you like before??? 😭😭
378167172198277_1520641894617460,This is why the best thing to do when you're getting scolded - is to keep quiet hahahahahah  #cannotfightone
378167172198277_1519410498073933,How it feels like when your squad's jam comes on 💃🏼💃🏼#ehwahehwah #squadgoals
378167172198277_1520087398006243,"Not bad PastaMania (Singapore), not bad! #timetochiong #dontsay #bojio"
378167172198277_1519422798072703,"Mai kan chiong, give way to others pls!"
378167172198277_1519618478053135,"Great, now this song is stuck in my head omg GET IT OUT OF ME! 😰"
378167172198277_10209237916218745,
378167172198277_1519795628035420,Seems like Yandao policeman got fight already hahahaha
378167172198277_1519579621390354,"Watch the first ever SGAG COOK-OFF CHALLENGE between Xiao Ming and Kenny, and see who emerged as the ultimate cooking champion!!!"
378167172198277_1519699958044987,"At Whampoa...
Yesterday Arcanine,
Today Vileplume...
*SLAP!*
Pokemon Go?"
378167172198277_1519558204725829,It has begun....
378167172198277_1802930656611306,"http://gifsgamers.com/show/803
How to make baby in a small space 101"
378167172198277_1519450368069946,Singapore football is becoming a JOKE! #shakeshead
378167172198277_1519407004740949,OMG! Wish I had put in more effort to learn Chinese! 😪
378167172198277_1519405251407791,Bet we all spent more time spotting the animals than reading the books. HAHAHA
378167172198277_10154643100737028,Solution to Josephine Teo's problem
378167172198277_1518823144799335,#KingBhumibol #LongLiveTheKing
378167172198277_1518409854840664,Anyone else has friends like this?? Watch this video <http://bit.ly/2ebnZsE> to see the scene that inspired us!
378167172198277_1518504734831176,Problems Students Face with OAS!!
378167172198277_1518275148187468,"Dear Google Maps, pls wake up your idea!! 😩😩"
378167172198277_744326292373551,"Ikea has the "" very small space '' collection too!"
378167172198277_1518485964833053,"When you’re at a party and it’s about to get TURNT by DJ Grillta!!!!!

Show MTV Asia how you're partying hard and living it up with your squad by submitting a photo/video with the hashtag #MTVBIGPASS and you might win for yourself and 3 friends the massive #MTVBIGPASS that allows you to attend not one, but four music festivals – Rockaway Festival,  It's The Ship, Neon Lights and ZoukOut!!!

Terms and Conditions apply. 
Visit www.mtvasia.com/mtvbigpass for details."
378167172198277_1518276204854029,Who else tried to do this too?
378167172198277_330557573978473,"Sgag you need this! ""Left and right brain development course"""
378167172198277_10154904123141165,See lah!
378167172198277_1517615601586756,"This is what happens when you don't check the sizes of the stuff you buy HAHAHAHA!!! Poor thing sia the guy!  

(Submitted by Sern Tay)"
378167172198277_1517918934889756,"Careful uoye...
Somebody threaten to sue uoye...."
378167172198277_1517679248247058,"HAHAHA Carousell, I see you're making good use of your SPACE!"
378167172198277_1516597791688537,Which kind are you?
378167172198277_1517579484923701,Holy Cow... #RIP
378167172198277_10154027993306347,
378167172198277_10154027993176347,
378167172198277_1517535891594727,Meanwhile at a popular HDB staircase landing somewhere in Singapore... #ifyouknowwhatimean
378167172198277_1217692808266609,
378167172198277_1517421724939477,All the kids in Singapore next time be like...
378167172198277_1517364141611902,A survey with very DEEP insights #ifyouknowwhatimean
378167172198277_1517327044948945,"Don't say bojio! Here are some small spaces one can ""heysho heysho"". #IYKWIM"
378167172198277_1517242341624082,"You think people need you to tell them sex don't need so much space meh?!?!  People know how to do it in so many places what... 
#smh #udontunderstand"
378167172198277_1516469075034742,Hahahah eh pls ah Broadway Beng! Don’t anyhow give the meaning of “DIPSOMANIA” leh!!! #HappyEverLaughter
378167172198277_1516698611678455,"Hi! Please do like our poster for our short film. By simply liking the photo, you can help us win the People's Choice Award. So please dont be hesitant to like our poster.You can also share it to your friends so they would also like it.Thank you so much and may God bless you!
https://www.facebook.com/Perdevshortfilm/posts/1108337922577350:0?refid=12"
378167172198277_1516698475011802,"Hi! Please do like our poster for our short film. By simply liking the photo, you can help us win the People's Choice Award. So please dont be hesitant to like our poster.You can also share it to your friends so they would also like it.Thank you so much and may God bless you!
https://www.facebook.com/Perdevshortfilm/posts/1108337922577350:0?refid=12"
378167172198277_1516555928359390,Am I the only one who has friends like these???
378167172198277_1516549025026747,"OMGGG Season 20 of South Park is already here on Comedy Central <http://bit.ly/2dFeFiz>!?? This show definitely helped to increase my “vocabulary"" when I was young hahahah!"
378167172198277_1516450238369959,OMG I need one of this near my house too!!!!
378167172198277_1516530728361910,Wow the two of them dropping sick duets and their back-up singing game strong af!
378167172198277_1516484575033192,Savage bus rubbing salt into this poor guy's wound #friendzone (Photo credit to Adrian Tan)
378167172198277_1515874655094184,"Ouch! That has gotta hurt!!!!!
Photo credit to Adrian Tan"
378167172198277_1515874655094184,"Ouch! That has gotta hurt!!!!!
Photo credit to Adrian Tan"
378167172198277_1774927456091122,This happen 3am big fire at jurong west nearby blk 499 new bto house.
378167172198277_1774915666092301,This happen 3am Big fire. market gone case.
378167172198277_1515770635104586,"This guy just went from feeling like shit to SHIOK in one minute!!!
Submitted by sus"
378167172198277_1515750455106604,Making sure people who know nuts about cooking have decent tasting dinner since forever...
378167172198277_10208591018707632,"ALl Because of ""Jio"". LOL

"" India's 4G-only carrier Reliance Jio picked up 16 million subscribers in just 26 days. ""

https://www.facebook.com/AndroidCentral/photos/a.10150624117526536.382596.197102911535/10153787070071536/"
378167172198277_1515001038514879,When you forget to switch off mouse battery and your boss decides to email you to tell you off and CC ten thousand other people in the email.... #smh #iasksky #whyliddis
378167172198277_1515607315120918,Cry no more SGAG! Avoid the fine by registering for vCashCard with us now and you don’t need to eat grass already. Register yours at https://vcashcard.nets.com.sg
378167172198277_1515572518457731,HAHA! This guy is smooth af. Anyone else gonna try this? One day only!
378167172198277_1513639931984323,Smh time to get these shopping centres a calendar...
378167172198277_1512638942084422,When your average Singaporean life becomes like a Korean drama…
378167172198277_1512702632078053,Who else is also paranoid for your life because of one movie??
378167172198277_1512873932060923,"Anyone ""kena shot"" on the road before?"
378167172198277_704975592983780,
378167172198277_704975546317118,
378167172198277_704974876317185,
378167172198277_704974782983861,
378167172198277_704974669650539,
378167172198277_704974582983881,
378167172198277_704974199650586,Just sharing
378167172198277_1513638425317807,#cheapestrideever #thedriverconfirmangry
378167172198277_1512693588745624,This is why I'm broke af 😭
378167172198277_1513520701996246,"After watching the Sausage party trailer <http://bit.ly/2dMw6uh>, we asked you guys to imagine what would happen if our food could have conversations with us! So… here’s what they think LOCAL FOOD would say if they could talk to us LOLOL!!"
378167172198277_1512695525412097,Every time sure kena
378167172198277_1282333515140453,Who give way to who?
378167172198277_1513576448657338,"T-Rex gets in the groove for #GotToMoveSG - if he can do it, so can you! 😄

(Reposted from SGAG; dancers: O School)

#gottomoveSG #groovinSG"
378167172198277_1513454635336186,"YOU DA REAL MVP, Tung Lok Group!!!"
378167172198277_1513451632003153,Those who watched the Sing! China finals last night would get this hahahah
378167172198277_320865454953958,I just have to share this to get free milo.
378167172198277_563206777199378,www.kickstarter.com/projects/enthropii/crimson-star-a-singaporean-superhero-01
378167172198277_1513011172047199,"CONGRATULATIONS, NATHAN HARTONO! You've done Singapore so proud! :D"
378167172198277_1512780168736966,EVERY.SINGLE.TIME.
378167172198277_1512833282064988,"Wapiang eh, full marks already still ""could be better""?? How to sia?? #facepalm #singaporementality 

Image credit to honyew"
378167172198277_1512704848744498,"Everytime I drive through the ERP and I forgot to top up my CashCard, this is literally how I feel!!! If only I had signed up for vCashCard here <http://bit.ly/2dwRjOs> so I can siam the fine…. #brokeaf #eatgrassliao"
378167172198277_1510778312270485,When your friend is a blur sotong… but also a PUN MASTER 😂😂
378167172198277_1512698065411843,Hate it when this happens to me HAHAHA
378167172198277_1510978968917086,How many of these USELESS SINGAPOREAN RELATIONSHIP ADVICE have you heard before? What else?
378167172198277_1512195745462075,"We’ve been challenged by SGAG to create #probablythebest versions of things they and their fans hate! Well, challenge accepted! 
If there's something that always annoys you, head over to https://www.facebook.com/sgag.sg/posts/1510026689012314 to comment on SGAG’s post, and it might just be our pick for an #IfCarlsbergDid do-over!  

Repost SGAG: 
LAI LAI! Share with us some everyday things that annoy the hell out of you!! Just comment below, and let’s see how Carlsberg can give them a do-over!!! #hehe #timeto #saboalready #gogogo"
378167172198277_1512013068813676,"After watching the Sausage Party trailer <http://bit.ly/2dMw6uh>, here’s what we think our local food would say to us if they could talk HAHAHA!! 
Anyone else who can think of funnier conversations that our local food can have with us, comment below!!"
378167172198277_1511784638836519,"This dude really came up with all sorts of EPIC methods to motivate his wife for the National Steps Challenge™ !! Especially how he “gave her wings” at the end LOLOL
Find out more about it here: http://bit.ly/2dzbiIs"
378167172198277_1512027495478900,"HAHAHA this is super true. Mothers will always know!! 

Image credit to boro818"
378167172198277_1511994725482177,"This epic dance-off escalated really quickly LOLOL. I’m pretty sure that if the mascot goes to this dance carnival http://bit.ly/2d5mCwF , he will win all the other dancers HANDS DOWN!!!! #sickmoves #bboyrex"
378167172198277_1510879098927073,"Dust, dust every-freaking-where! ARGH!!!!"
378167172198277_1511932982155018,"Typical Singaporean mentality: Even if it is further away, will still go the distance for better food HAHAHA 

Submitted by sqfxx"
378167172198277_1511933632154953,"Eh SGAG, why you like that? She's just sharing the perks of NETS vCashCard with her friend! For every friend you refer, you will get $5 credited to your NETS vCashCard account and your friend automatically gets $3! Good, right?"
378167172198277_1511286815552968,#HelpAroonrak here: https://give.asia/movement/lets_help_aroonrak_jattanathammajit_with_her_medical_bills
378167172198277_1511101148904868,"We definitely need more people like Satish around!! 

Story and image credit to Gary Koh"
378167172198277_1510997995581850,"Yo PastaMania (Singapore), we present to you… the real “Mi-shit-lin” pasa haahhaha! So how, Xiao Ming's pasta is better right?? #kennyfails #kennynabeh"
378167172198277_1509774585704191,"Good luck to all who are enlisting into BMT this week! For those who have been through NS before, which type was your mother on enlistment day??"
378167172198277_1511031498911833,"Other cabs don't allow eating or drinking in the car, meanwhile this cab..... #holditin #neverletitgo"
378167172198277_1510768485604801,The temptation is real af...
378167172198277_1167853866613924,"the first photo with anime in the world

https://www.facebook.com/1513865518903339/photos/a.1521990758090815.1073741828.1513865518903339/1637171449906078/?type=3&theater"
378167172198277_1510263298988653,"Hello everyone! My thai parody video has hit over a million views (if you combined both videos on sgag and here lah hahaha) and this is CRAZY!!!!!! I EXCITED UNTIL CANNOT SLEEP, CANNOT EAT, CANNOT BREATHE!! okay too much ah chiou huey. 

Thank you all for the likes, comments, shares and support in general. I'm extremely touched! Thank you SGAG for posting my video too! 

Also, i've archived most of my videos over at my youtube channel Chiou Simi so it's easier for you all to look see look see (link: https://www.youtube.com/channel/UCfrU1BzzzhKNxSxcwgXe-nQ) 
Feel free to subscribe! :D

This journey through the year hasn't been easy and that makes me more appreciative of your support! Once again, thank you and goodnight! LOVE NI MEN DAO MEI WAN MEI LIAO LAH. <3 

Comment and tell me what you would like to see next too!"
378167172198277_1510091532339163,This meme is TOTALLY how I feel when I go out and decide to dress up... #storyofmylife
378167172198277_1509987759016207,"It's so rare nowadays to find people with such a strong code of ethics when doing business!!! RESPECT!

Story and image credit: Mariabella Tressa"
378167172198277_1509003122448004,Just Xiao Ming pranking Xiao Ming trollololol #xiaomingception
378167172198277_1509842312364085,"Oh wow... I gotta say this is quite cool!!
Video credit to Chan Chung-Leong"
378167172198277_1509762409038742,STEADY LAH MILO Singapore!!!!!
378167172198277_1509320042416312,Selling your Gaming Accessories? Offering attraction tickets? Or planning to sell your mobile phones? Post a free ad in Singapore at www.ivanad.com/publish-new.html
378167172198277_1712981472357733,RIP PPAP XD watch this you can't stop Laughing...
378167172198277_1508810252467291,When you are a terrible cook but still want to prepare a “Michelin” level pasta for le gf… #morelike #MishitlinStar
378167172198277_1508991069115876,"When it comes to ANNOYING SOUNDS that are irritating af, these few definitely TOP THE LIST!! What other sounds are annoying to you as well?!? #lastone #isthebomb #drillsomemorela"
378167172198277_1509031699111813,"This cat being stuck pretty much explains how the day went. 

Image credit to dian"
378167172198277_1508783989136584,LOLOL damn hardcore sia this marathon runner!! Anyone who wants to “run” as much as him can check it out here: http://bit.ly/2cNcKJR!!!
378167172198277_1508909089124074,Was in Batam when this happened lolol... Same same but different!
378167172198277_303748826671710,this NPC deserves a thumbs up! 😂👍🏻
378167172198277_1508860615795588,Omg my mum likes to do this too!!! ARGH!
378167172198277_1126491340739586,
378167172198277_1507702305911419,"LOLOL these Japanese food puns seriously got MISO happy 🍙 🍣 🍱 😀😀

Submitted by charizard"
378167172198277_10154074169808666,https://m.facebook.com/story.php?story_fbid=623444951149679&id=447305538763622 LOL
378167172198277_1501558173192499,"HAHAHA! If you've been shopping in Thailand before, you'll definitely be able to relate to this!!
Credit to Chiou Simi"
378167172198277_1502622209752762,"Say not fat also die, say fat also die..."
378167172198277_1507844365897213,Ain't nobody leaving any air-con place in this killer weather man... #sgheat #buaytahan
378167172198277_1507026815978968,When you are so single that your busybody neighbor thinks that your UBER drivers are your dates LOL
378167172198277_1506883749326608,I SUPPORT YOU Nathan Hartono!! I chope one Milo van for myself first!!!
378167172198277_1126734670713067,"So apparently my dad sent this to me this morning… 

The picture explains it all :)"
378167172198277_1506310969383886,Joseph Isaac Schooling you're truly a CHAMPION in and out of the pool!!
378167172198277_1828564920695803,"MAS STAFF THREATENED AND ABUSED ME.

I am very scared. This is how regulation authority can behave?

Please help me!"
378167172198277_1506132489401734,If only I get my pay like this HAHAHAHA
378167172198277_1506141986067451,"Boy: ""Uncle I got training at the tennis court but I'm late!""

Bus Uncle: ""Say no more"""
378167172198277_1506073946074255,"Welcome to Bangkok~~ 

Image credit to Shigeru Miyamoto"
378167172198277_1504979919516991,"Not sure if this girl really wants the $5 referral, or if she just wants to talk to rich guys… #smh"
378167172198277_1505885126093137,Ban everyone else so Singaporeans have no choice but to bet with Singapore Pools and Singapore Turf Club?
378167172198277_1505844669430516,That moment when you realise that you don’t need to stick a pen into a pineapple to get a real pineapple pen HAHAHA #uhhh
378167172198277_1505188516162798,"Well, drastic circumstances always calls for drastic action..."
378167172198277_1505223909492592,"While many Singaporeans aren't happy with this, Andy, on the other hand..."
378167172198277_1505025666179083,Some drivers in Singapore need to learn this too
378167172198277_1504954222852894,Credit to SGAG
378167172198277_1504907139524269,"SMRT - Moving People, Enhancing Lives (at all costs) 😂😂
Idea credit to Desmond Leung"
378167172198277_980757805367954,
378167172198277_1504223402925976,Anyone else used to do this too? 😂 😂
378167172198277_1504253839589599,"When money literally starts FALLING FROM THE SKY and the only thing this guy is concerned about is ""hot babes""... #smh #priorities #babesovercash"
378167172198277_1503990579615925,"Singaporeans should really learn to appreciate our soldiers more, like this really sweet Starbucks barista 😃
Credit to Adriantnggg_"
378167172198277_1504173449597638,OMFG!! I HATE THIS KINDA QUESTIONS!!! WHO ELSE TOO?!
378167172198277_1504103442937972,"WHOA, WHOA! Somebody stop her parents from oversharing pls! Credits to @literallykimi!"
378167172198277_1503155253032791,"The ""Pen Pineapple Apple Pen"" man has the solution to building an MRT THAT WOULD NEVER BREAKS DOWN!!!!"
378167172198277_1270139989693139,"New bus service,"
378167172198277_1503433229671660,This Singaporean parody of the PPAP song is FREAKING EPIC!!!!!!
378167172198277_1499315980083385,Because making cup noodles normally is wayyyyyy too mainstream #trickshot
378167172198277_10154239617729442,Like that schooling gonna grab everywhere he goes
378167172198277_1503143113034005,I wonder what this Clarice girl is typing man.. #gg #makeorbreak #hardtotell
378167172198277_1503192933029023,"WLAU FAS!!! The grassroots leagues are for budding players to develop and possibly become pros! With so little invested in them, no wonder we have so few talents! 🙄🙄🙄"
378167172198277_1502610956420554,When your husband is a hardcore LIVERPOOL fan...
378167172198277_1503057089709274,When PPAP reminds you of PAP...
378167172198277_1499198143428502,"No. 2 and 5 are seriously the most irritating ones to travel with!!!! If you're booking exciting activities like these <http://bit.ly/2cLhH3x>, better not count them in!!"
378167172198277_1502348566446793,"Watch how Singaporeans from all walks of life come up with these RIDICULOUS ways to clock 10,000 steps a day for the National Steps Challenge™, especially the third guy HAHAHAHA #winliaolor
Find out more about it here: http://bit.ly/2dkpA2D!"
378167172198277_1111785595584885,Erm... okay.
378167172198277_1502291216452528,The difference between Western and Asian mums. #truestory
378167172198277_1502302489784734,Not sure what is so nice about this pen pineapple apple video but man it is all over my feed.
378167172198277_1502176643130652,"Wedding cake? Ain't nobody got time for that, I'm getting a wedding BURGER. #goals 

Image credit to hasif"
