status_id,status_message
35780255703_10157268777845704,"The Singapore skyline looked absolutely stunning tonight, with an array of fireworks in celebration of the nation's 51st birthday. Here are some beautiful shots capturing the display in all its glory! #SG51 #NDP2016 #VisitSingapore"
35780255703_10157262651175704,"You won't go a day without hearing someone speak Singlish in Singapore. Celebrate the nation's 51st birthday with our Singlish 101, and try using some of these words while you're here lah! #SG51 #VisitSingapore"
35780255703_10157217611105704,"Singapore may be small, but it’s actually an archipelago. Guess the number of islands that constitute this tiny red dot! #VisitSingapore #SG51"
35780255703_10157249123780704,Bookmark these 29 must-try restaurants in Singapore!
35780255703_10157253616245704,"The wait is over! Discover Singapore’s landmarks and attractions while you’re out there catching ‘em all. Snap some photos and share them with #VisitSingapore and #PokemonGo!

Photo Credit:@knickersthng"
35780255703_10157217607115704,"Here in the Lion City, we’re famous for a locally brewed lager named after another wild feline. Perhaps you know the answer? #VisitSingapore #SG51"
35780255703_10157244544415704,"The #SingaporeFoodFestival has drawn to a close after an amazing two weeks! We hope you enjoyed savouring the diverse creations by our culinary talents, from heritage dishes to local favourites given a modern spin. Relive the Festival with these visuals, and try to contain your hunger! #VisitSingapore"
35780255703_10157217604680704,"The Singapore Botanic Gardens is now a UNESCO World Heritage site, but did you know that Singapore’s first botanic garden was opened in 1822 at another landmark? Guess which one! #VisitSingapore #SG51"
35780255703_10157217708710704,"Gear up for Ultra Music Festival this September - 2 days, 3 stages, and a massive lineup! Tag your friends because it’s time to party! #VisitSingapore"
35780255703_10157222260205704,"We can now confirm that Unicorn Tears is indeed real in Singapore. #VisitSingapore

Tip: Shake your drink around for sparkly swirls

Video Credit: Dapper Coffee & Swerve Community"
35780255703_10157212973270704,WARNING: Not for the faint-hearted. #VisitSingapore
35780255703_10157212968450704,#TBT to the best on and off the track action from #SingaporeGP 2015. Are you as excited as we are for Singapore Grand Prix this year? #VisitSingapore
35780255703_10157203904770704,"Foodies, it’s your last chance this week to have your fill at the #SingaporeFoodFestival! Check out The 50 Cents Fest, One Farrer’s Food Street, Dining in the Garden City, and other events before the festival wraps up on 31st July.

Feast your eyes on what’s been served so far at the Fest. For more info, head to: http://bit.ly/19EhHOv  #VisitSingapore"
35780255703_10157203934745704,"As the first Southeast Asian country to be rated by the Michelin Guide Singapore, Singapore has rightfully earned its reputation as a food paradise. Check out the full selection of the 2016 MICHELIN Guide Singapore if you’ve missed it! Which of these have you dined at? #VisitSingapore"
35780255703_10157199647350704,"Friends in town? What food would you recommend they try? Chilli crab, bak kut teh, satay? Laksa, chicken rice, fish head curry? #VisitSingapore

Find out more about this year’s #SingaporeFoodFestival: http://bit.ly/19EhHOv"
35780255703_10157183268750704,"Where there is food, there is joy, and #SingaporeFoodFestival certainly proves that! Grab your friends and head down to the upcoming events running till 31st July!

Click on the link for more info, and mark your calendars! http://bit.ly/19EhHOv #VisitSingapore"
35780255703_10157187479650704,Cocktails in #YourSingapore are more than just the #SingaporeSling.
35780255703_10157184118765704,"Our gastronomic city is proud to have its very own, freshly released Michelin Guide Singapore. True to our roots, two hawker stalls made the list with one-star accolades. Check out the full list of 29 awardees!"
35780255703_10157182161950704,"Two things about public housing in Singapore: 
1. They’re an integral part of #YourSingapore’s city-scape
2. They’re where the heart is for 80% Singaporeans ❤️"
35780255703_10157177577900704,"Colour you happy! This ball of ice drizzled in rainbow sweetness was all the rage back in the 60s. See how many local goodies, old and new, you can name at the #SingaporeFoodFestival!

Check out the various food events happening from now till 31 July – and remember to come hungry! http://bit.ly/19EhHOv #VisitSingapore"
35780255703_10157169981890704,You’ll never believe it but these pictures were taken in #YourSingapore.
35780255703_10157161602220704,#YourSingapore through the lens of an exchange student.
35780255703_10157156627525704,"It's love all for now, but soon the world's gaze will be set upon just one thing - game point. Join us in Singapore and be part of history. http://bit.ly/1X9YB8m WTA Finals Singapore #WTAFinals #VisitSingapore"
35780255703_10157142825115704,"Is your flatlay game as strong as SethLui.com? Bring it this Singapore Food Festival (SFF) and you may win some delicious prizes!

Simply head to any SFF 2016 event, take your best flatlay photo of your favourite dishes, hashtag #SFFflatlay, #SingaporeFoodFestival, and tag @Visit_Singapore on Instagram. 

Full T&Cs: http://bit.ly/29MRBLw

Image Credit: @sethluicious on Instagram"
35780255703_10157150927785704,"If our favourite dishes are good enough to sweep Michelin connoisseurs off their feet, can they woo your tummy? #VisitSingapore"
35780255703_10157143050680704,How would you describe Marina Bay Cruise Centre Singapore in 1 word? We’ll start: Majestic. #VisitSingapore
35780255703_10157091589890704,"Do you have the habit of Foodstagramming? If yes, here’s your chance to show your skills!

Visit any official Food Fest events (link below), take a flatlay photo of your favourite dishes, hashtag #SFFflatlay, #SingaporeFoodFestival and tag @Visit_Singapore on Instagram.

All entries will stand a chance to win exclusive F&B related prizes (and bragging rights, of course). Start practising now because the madness is starting in 5 days! #VisitSingapore

Official list of Singapore Food Festival events: http://bit.ly/19EhHOv"
35780255703_10157126042915704,"On these nights, our heritage precinct transforms into one nocturnal extravaganza. #VisitSingapore

(Photo: Aerial performance by Belgian group Theater Tol at the 2015 Singapore Night Festival. Photo credit: Lee Hsien Loong.)"
35780255703_10157126032520704,"What to bring when you #VisitSingapore: 
✓ An eye for detail to look beyond our glossy veneer
✓ An open heart to embrace the diversity within us

Credit: CNN"
35780255703_10157071490030704,"Singapore’s dining scene has evolved in new and exciting ways, matching local flavours with popular food trends around the globe. Find out which events feature these modern and trendy dishes fit for the adventurous foodie. #SingaporeFoodFestival #VisitSingapore"
35780255703_10157114743555704,"#YourSingapore wishes Selamat #HariRaya2016 to everyone celebrating! For those who don’t usually do, why not join in the fun while it lasts?"
35780255703_10157111117135704,"In case you're not up to speed, Imagine Dragons and Halsey are joining Kylie Minogue, Queen, Adam Lambert, Bastille, KC and The Sunshine Band, as well as Pentatonix to bring the house down at #SingaporeGP 2016! Are you ready to party? Singapore Grand Prix #RacewithSIA #VisitSingapore"
35780255703_10157099198600704,"Not only is Singapore Botanic Gardens a UNESCO World Heritage Site, but it is also the top pick on the Chelsea Flower Show’s judge’s list! Surely this is one attraction you wouldn’t want to miss. #YourSingapore"
35780255703_10157092237895704,Find out which Les Miserables - Musical cast is the Master of the House when it comes to Singlish. ;) #VisitSingapore
35780255703_10157099196745704,If your passion is all about good food then you’re in for a sweet (or savoury) treat! #YourSingapore
35780255703_10157071159490704,"Kueh, kuih, kóe, 粿, gao. Call it what you like, but everyone’s got a favourite. What’s yours? Tutu, lapis, dadar? Or bingka, ondeh, huat? #SingaporeFoodFestival #VisitSingapore"
35780255703_10157092226135704,Can you guess how many copper-plated aluminium drops are there in this Kinetic Rain sculpture located at Changi Airport? #YourSingapore
35780255703_10157087900260704,"The tourist sees what he or she has planned to see, while a traveller sees whatever comes his or her way. Which would you rather be and why? #YourSingapore #VisitSingapore  

Credit: CNN"
35780255703_10157070398220704,"Save the date for the annual celebration of Singapore’s passion: FOOD! #SingaporeFoodFestival will be back next month, launching with #STREATSG on 15-16 July. 

#STREATSG features an exclusive 6-Hands Dinner Menu at the joint pop-up restaurant of Chefs Susur Lee, Ken Ling and Han Liguang. See you there – bring your friends, family and appetite! #VisitSingapore http://bit.ly/28RoN2U"
35780255703_290730541271040,
35780255703_10157066715440704,You will lava this charcoal toast filled with luscious salted egg custard. #YourSingapore #VisitSingapore
35780255703_10157057839160704,"Last month, the Oxford English Dictionary added 19 words from the Singlish vocabulary into its latest quarterly update - including this absolutely sweet #YourSingapore treat! Can you guess what it is? #VisitSingapore"
35780255703_10157048062230704,"Have a day out with Dad on his special day! May we suggest a quick nature getaway at Cloud Forest Dome At Gardens by the Bay? Happy #FathersDay from #YourSingapore. #VisitSingapore

Credit: yTravel Blog bit.ly/SG-Kids"
35780255703_10157040469460704,"If you find #YourSingapore’s spirit bottled up, it’s time to pour it out! Cheers to a jolly good weekend. #VisitSingapore"
35780255703_10157031762515704,"Most of the time, those who live on the edge have the best view. ;) #YourSingapore #VisitSingapore"
35780255703_10156982169930704,"First Stop Singapore and Just Opened London serve you the inside scoop on the hot new tables in Singapore right now

https://www.firststopsingapore.com/singapore-spring-garden-citys-hottest-new-openings"
35780255703_10157015783325704,"Come and take a walk on the wild side - Singapore is home to a lot of nature spots and wildlife, too. How many of these #YourSingapore places have you been to? #VisitSingapore 

Credit: CNN"
35780255703_10156982139655704,"First Stop Singapore gives you the lowdown on the best things to do in Singapore this June

https://www.firststopsingapore.com/things-to-do-in-singapore-in-june/"
35780255703_10157011724610704,"The one constant thing that you can expect of Singapore is change - the good kind, of course! Here's 3 years of our city's progress, summarised in 4 minutes. #YourSingapore"
35780255703_10157006569260704,"When traditional glutinous rice dumplings are reinvented as haute cuisine, it can only be a gluttonous affair. #YourSingapore #VisitSingapore"
35780255703_10157002735465704,"Ready? Get set. Sing your hearts out!

Singapore Grand Prix has just announced the first wave of performances for its entertainment line-up.
We're looking at Kylie Minogue, Bastille, Pentatonix, and KC and The Sunshine Band. And oh, Queen and Adam Lambert will be sharing a stage together! It's definitely time to put on your dancing shoes, head over to #YourSingapore, and celebrate the night away with us.

For more information, head over to http://www.singaporegp.sg/off-track/headliners

#SingaporeGP #RacewithSIA"
35780255703_10156982092805704,"Discover Singapore's Modern Revolution with First Stop Singapore 

https://www.firststopsingapore.com/singapores-modern-revolution"
35780255703_10156995367075704,"From amber ales to imperial IPAs, Beerfest Asia has got you covered! Enjoy 4 fun-filled evenings with your favourite brews, only at #YourSingapore. #VisitSingapore"
35780255703_10156932467665704,Check out our top 5 shopping picks catered to certain shopping styles - just in time for the launch of The Official Great Singapore Sale! Add on to the list if you’d like to share your best-kept shopping secret. #YourSingapore #VisitSingapore
35780255703_10156952681120704,Explore our Singapore dining experience guide with the help of First Stop Singapore and Quintessentially https://www.firststopsingapore.com/singapores-food-scene-just-got-bigger/#KRD8bcc20lRGiDBX.97
35780255703_10156976557010704,10 amazing before and after pictures of #YourSingapore.
35780255703_10156947511115704,"From traditional Kopi stockings to the Aeropress, coffee culture in Singapore has come a long way through the years! Swing by the Singapore Coffee Festival from 9-12 June for a cuppa. #VisitSingapore

Credit: @adrianfoo"
35780255703_10156973780325704,Wildlife Reserves Singapore has yet to reveal the name of their newest baby elephant. Can you guess what would be her name?
35780255703_10156928237275704,Let’s go hunting #YourSingapore style. Did you know that there are more than 2 Merlions on our island? Can you tell us where they are? #VisitSingapore
35780255703_10156959362305704,"#ICYMI

Some say Singlish is the new Queen’s English. After all, 19 Singlish terms were added into the Oxford English Dictionary recently. Watch this short video to see if you can pick up a Singlish term or two… lah!"
35780255703_10156928234775704,"Before guessing, 3 things you need to know about the people of #YourSingapore:
1. We love competition 
2. We love food 
3. We love our Satay 
#VisitSingapore"
35780255703_10156928233055704,What’s your ideal shopping paradise? Let us know your type and stay tuned to #YourSingapore - something Great is coming! #VisitSingapore
35780255703_10156952604625704,Feel the wind flowing through your hair with our Top 10 places to cycle in Singapore on First Stop Singapore https://www.firststopsingapore.com/top-10-places-cycle-singapore/#utG8cR7fxuyHYyLE.97
35780255703_10156947370180704,"The view from the top, literally. Can you name all 4
#YourSingapore landmarks? #VisitSingapore
Credits: Idroneman"
35780255703_10156926075935704,"Whether you’re vegan, vegetarian, or simply want to detox after a weekend binge; we have more than meats the eye. #YourSingapore #VisitSingapore"
35780255703_10156932579760704,Watch Red Hong Yi work her magic to create this incredible mural at Facebook Singapore headquarters to celebrate all that Singapore is today and in the days to come. #YourSingapore #VisitSingapore
35780255703_10156932577290704,Here we have a perfect example of #KiteGoals! What's the most formidable kite you've come across at Marina Barrage? #VisitSingapore
35780255703_10156922297305704,"Wander around worlds of art! Don’t forget to fuel your creativity today. Happy #InternationalMuseumDay! #YourSingapore #VisitSingapore
Credit: Alodia Gosiengfiao"
35780255703_10156918591490704,"Live music, street food, and an artsy market all rolled into one? Hop over to iconic Keong Saik road on 28 May and let the Keong Saik Carnival take you back in time as you experience a nostalgic side of Singapore that’s worlds away from the Singapore we know today. #VisitSingapore"
35780255703_10156907953645704,"Last year, we launched #SingaporeInvites to encourage the world to reconnect with their family and friends in sunny Singapore. After receiving 14,000 stories of their dreams and favourite memories, we hand-picked our favourites, flew 25 winners with their invited guests down and captured some of their precious moments for the world to see. What would be your reason to #VisitSingapore?"
35780255703_10156901333450704,"Because here in #YourSingapore, any hour can be happy hour. Cheers, BuzzFeed! #VisitSingapore"
35780255703_10156894767025704,"As Romeo and Juliet take their forbidden love to our charming Fort Canning Park, did you know that the 194 year-old site was once known as the _____* Hill?
*#YourSingapore hint: The word’s mentioned above! #VisitSingapore"
35780255703_10156894476920704,"Did you know, the Rain Oculus located at Marina Bay Sands functions as both a skylight and a rain collector? This exclusive kinetic sculpture, designed by Ned Kahn Studios is definitely one of a kind – even Tech Insider agrees! #YourSingapore"
35780255703_10156879327145704,"This Sunday, who would you call to say “I love you”? Write down each #YourSingapore destination and string their first alphabets together in our Comments section below. #VisitSingapore"
35780255703_10156881957305704,"Need a quick change of scenery without having to leave the city? Surround yourself with lush greenery, exotic flowers, nature trails, and even a waterfall at Gardens by the Bay! Here’s a quick tour from INSIDER! #YourSingapore"
35780255703_10156872130165704,"Psst, top notch gourmet dishes and produce don’t always have to cost an arm and a leg. #YourSingapore #VisitSingapore"
35780255703_10156875274950704,Can you spot the Stormtrooper in this Museum Hitlist? #MayThe4thBeWithYou #VisitSingapore #StarWarsDay
35780255703_10156867878900704,3-star Michelin chef Gordon Ramsay shares his favourite #YourSingapore dish. What’s yours? #VisitSingapore
35780255703_10156857231235704,"@iamkristabel recently visited #Singapore to check out
#Peranakan culture. Read more here: http://bit.ly/1SVUAB9"
35780255703_10156856773390704,"A tropical getaway right where #YourSingapore's city-pulse is? It's no wonder the lads over at UNILAD Tech can't get enough of PARKROYAL on Pickering Hotel, Singapore!"
35780255703_10156853415730704,#TBT to the magnificent #TeamCap fireworks display that got us so star-struck! ;) #YourSingapore
35780255703_10156842598745704,'Glam' couture - the one neighbourhood you need to be seen at.
35780255703_10156849743820704,"Two weeks ago, we had the pleasure of hosting the HSBC World Rugby Singapore Sevens again after a decade. Here's a hat tip to all the wonderful personalities who rumbled the Singapore Sports Hub. We can't wait to see you again at our next sporting event! #YourSingapore #Singapore7s #SGRugby7s"
35780255703_10156842587390704,Strapped for time on your visit? Here’s a guide to make the most of your day in Singapore.
35780255703_10156846007350704,Did you catch #TeamCap’s projection mapping on ArtScience Museum? We did and it was awesome! #YourSingapore
35780255703_10156842583565704,"So many things to do, so little time... can’t decide on what to do first? Let us decide for you."
35780255703_10156843014855704,"Are you ""I love it"" (Jessica Chastain)"" OR ""I feel like throwing up a little bit right now"" (Jimmy Kimmel Live)? Share your very first reaction when you tasted Durian for the first time."
35780255703_10156838696660704,A quick peek on what happened at the #TeamCap Blue Carpet event last week. We hope everyone had a great time. What did you like best about this event? #YourSingapore
35780255703_10156835319790704,"Just two more days to be part of Marvel's
Captain America: Civil War themed fun activities at Event Plaza Marina Bay Sands. Plus,
catch a FREE screening of Marvel's Avengers: Age of Ultron by the bay at 8.15pm tonight. www.teamcapfestival.com.sg/ #YourSingapore

Photo credit: Singapore Toy, Game & Comic Convention - STGCC"
35780255703_10156832882755704,Singapore lights up in a blue tribute to #TeamCap. #YourSingapore
35780255703_10156832701850704,It's been a blast hosting #TeamCap in Singapore -- literally! A fitting farewell to the stars from  #YourSingapore
35780255703_10156828224495704,We hope sleeping is not on your list of to-do's if you're up for this hunt.
35780255703_10156829046565704,Soaking in all the Super Hero madness. What a night! #TeamCap #YourSingapore
35780255703_10156828983645704,FINALLY! Captain America making his grand entrance. #TeamCap #YourSingapore
35780255703_10156828638945704,Lights? Check! Camera? Check! Fans are all set for #TeamCap Blue Carpet action in approximately an hour at Marina Bay Sands. Watch this space for updates. #YourSingapore
35780255703_10156824575075704,"The most epic showdown of the year happens tomorrow! Join #TeamCap at their Blue Carpet event at Marina Bay Sands from 6pm. Plus, check out Marvel’s Captain America: Civil War Festival from tomorrow to 24 April http://www.teamcapfestival.com.sg/"
35780255703_10156824101940704,"When you’re leaving us to go back home and you just don’t want to let go...
Credit: Wildlife Reserves Singapore"
35780255703_10156820267875704,"Stand with Bucky and #TeamCap as they descend onto Singapore’s Blue Carpet event at Marina Bay Sands on 21 April. Plus, check out Marvel’s Captain America: Civil War Festival 21 - 24 April http://www.teamcapfestival.com.sg/"
35780255703_10156816779995704,"Click, click, flash – when Orchard Road’s street bustle transforms into a granite catwalk, you know that Fashion Steps Out is in season and word on the street is, there’s even going to be a swanky after party- http://bit.ly/1gFmgIM.

Image Credit: Fashion Steps Out at Orchard"
35780255703_10156806517505704,"Listen up, Captain America has a message for you! 

Join Chris Evans and #TeamCap as they head to Singapore for the year’s most epic showdown. Catch the Blue Carpet event at Marina Bay Sands on 21 April. Plus, check out Marvel’s Captain America: Civil War Festival 21 - 24 April http://www.teamcapfestival.com.sg/"
35780255703_10156806259715704,"16 nations, 2 days, 1 champion.
Join us for a glorious weekend of lightning speed, thunderous scrums, and rumbling carnival festivities as we host the Singapore Rugby 7s for the first time in a decade!
#YourSingapore #Singapore7s #SGRugby7s"
35780255703_10156804080615704,"Not to mention the World Gourmet Summit that's happening till 24 April, there's no better time to stick around for seconds."
35780255703_10156803859970704,"Suit up and join #TeamCap. Come meet Chris Evans, Anthony Mackie, Sebastian Stan and director Joe Russo when they take their quest to Singapore’s Blue Carpet event at Marina Bay Sands on 21 April. Plus, check out Marvel’s Captain America: Civil War Festival 21-24 April http://www.teamcapfestival.com.sg/"
35780255703_10156802811855704,These dishes will never taste quite the same again once you’ve had them in a piping hot claypot.
35780255703_10156796411440704,"To everyone that’s stopping by for a visit, be like Kai Kai, because it’s time to lay back and enjoy our city.

Video Credit: Wildlife Reserves Singapore"
35780255703_10156775446920704,"Brought to you by Singapore Airlines and the Singapore Tourism Board, First Stop Singapore serves up a wealth of inspirational top ten articles, hidden wonders, expert guides and exclusive offers.

https://www.firststopsingapore.com/"
35780255703_10156771338575704,These murals of olden-day Singapore by local artist Yip Yew Chong make it to the top of our ‘hunt-down’ list. How many have you come across?
35780255703_10156762162700704,A bed for a bargain leaves more room for shopping.
35780255703_10156743876020704,Taking that classic Merlion shot to the next level..
35780255703_10156743566945704,"What do you get when a shopping paradise meets the runway? A glamorous party for sure! 

The roads of Orchard turned into a fashion runway last Saturday at Fashion Steps Out 2016 and boy, did it look fabulous!  Who was there to witness the glitz?"
35780255703_10156682372480704,"One of the many reasons why we love this little red dot - it never fails to let your imagination run wild!

Image Credits: Rich McCor"
35780255703_10156579501500704,
35780255703_10156682000705704,"When the busiest street in town becomes a granite runway of glam-couture, you know Fashion Steps Out is back.
http://bit.ly/1gFmgIM."
35780255703_10156681772585704,"Our advice? Get as much sleep as you can on the plane, because you’re gonna need it."
35780255703_10156579665185704,"We’d pinch you, but if these amazing sunsets were a dream, we wouldn’t want to wake you."
35780255703_10156583039220704,Brace yourselves for a burst of flavours with our favourite local dishes.
35780255703_10156579657735704,"Rich culture, amazing food – spend a morning walking in the intricate footsteps of the Peranakans and Eurasians with a trip to East Singapore http://bit.ly/1Kf4QUv."
35780255703_10156619128220704,A Saturday stroll with Singaporean Sound Artist @zulmahmodartist around his city. #GetIntoSingapore http://bit.ly/1SJg4mZ  @guardian
35780255703_10156583027360704,"You can tell a lot about a city through its street art. How many of these murals have you managed to spot?

Do tag #singaporestreetart to share with us what you have found!"
35780255703_10156579484850704,5 spectacular places you should totally visit when in Singapore.
35780255703_10156579600350704,Local food that you can take home for a cuddle…just try not to take a bite out of them.
35780255703_10156582146860704,"When words aren’t enough to tempt you, then this should do the trick. So when are you planning to visit?"
35780255703_10156579583365704,"Brighten up the start of March at i light Marina Bay, with food and light art that’ll add that extra twinkle to your eye. http://bit.ly/1hS9dDa"
35780255703_10156579312770704,"“They say purr-serverance pays. Step aside Didi, this Oscar’s mine.” – Leonardo DiCatprio

#YourSingapore #Cat #Oscars

http://on.fb.me/1OHt5G2"
35780255703_10156492343250704,Definitely not your average day out in Singapore.
35780255703_10156495240990704,We’re pretty sure there’s more than 10.
35780255703_10156492149715704,"Singapore may be a little red dot on the map, but one thing’s for sure – we’re big on fun."
35780255703_10156483095945704,"‘Lights of Legacy, Brighter Singapore’ here’s to another 50 years celebrated by our grandest lunar parade - the ultimate evening for some major photo ops to add to your Facebook feed. 
http://bit.ly/1k3SFNM"
