status_id,status_message
414646378558039_1210732592282743,The annual #CausewayChallenge is back! Catch the #SINvMAS match 'LIVE' for FREE on Toggle and cheer for our LionsXII tonight (7 Oct) at 8.30pm! Watch it here: http://ow.ly/Dyh0304WBmo #LionsRed #ToggleSG
414646378558039_1210674438955225,
414646378558039_1210623152293687,"styleXstyle.com turns 4! This year, they celebrate their anniversary with an exhibition of celebrity portraits produced by two icons in the Singapore fashion photography scene: lensman #MarkLaw and fashion director #JeremyTan. The photo exhibition ""Eternity In A Moment"" at Scott's Square is open to the public from today till Oct 30. The portraits will be auctioned off on the #styleXstyle online store (http://ow.ly/1V09304WjWG) and all proceeds will go to charity. #sXsturns4 #happybirthday"
414646378558039_1209782352377767,
414646378558039_1209043072451695,
414646378558039_1208988089123860,
414646378558039_1208436252512377,
414646378558039_1208417245847611,"The annual President’s Star Charity show returns! This year, there will be performances by local celebs like Zoe Tay, Tay Ping Hui (Zheng Bin Hui) 郑斌辉, Rebecca Lim 林慧玲 and Sezairi who will help do their part to garner donations for 58 beneficiaries. The show will also feature headline act, internationally acclaimed Broadway musical - WICKED The Musical! 
Catch #PSC2016 live on Mediacorp Channel 5 or the simulcast on Toggle on 23 Oct (Sun) at 7.30pm!"
414646378558039_1208408132515189,"For the first time on LIVE TV and for one night only ""The Noose meets The News"" catch Chua EnLai & myself on 23rd Oct at 730p Ch5 for The President's Star Charity Show together with our Mediacorp stars & #ITEShowChoir & WICKED The Musical - Singapore will be performing."
414646378558039_1208389559183713,
414646378558039_1207555559267113,Wanna know what your favourite stars have been up to recently? Get the latest news and watch exclusive behind-the-scenes of our celebs here: http://bddy.me/2d88X5I #tca #thecelebrityagency #bts
414646378558039_1206707386018597,Singapore vs Malaysia on 7 October 2016 Friday and got any live on which channel?
414646378558039_1205106406178695,Here's a beautiful shot of the 🌈 from our #MediacorpCampus this evening! Share your photos with us if you spotted it too! Happy #Friyay everyone! #TGIF
414646378558039_1204948762861126,"LIVE ENTERTAINMENT: Check out some of the latest and hottest shows coming your way, brought to you by Mediacorp VizPro!"
414646378558039_1204979006191435,"Dalam masa beberapa jam sahaja kita bakal saksikan acara kemuncak, Anugerah Planet Muzik 2016! Acara tahunan yang tidak asing lagi ini mengiktiraf penyanyi dan penggemar muzik di serantau ini. Buat julung-julung kalinya, artis-artis dari Singapura, Malaysia dan Indonesia (dan juga Brunei?) akan memeriahkan kampus baru Mediacorp di Stars Avenue. Namun, entri ini bukan untuk saya ramalkan siapa yang akan menang atau apa yang saya jangkakan untuk acara APM 2016. [  771 more words ]

https://pengkritiksandiwara.wordpress.com/2016/09/30/anugerah-planet-muzik-2016-beautifulapm2016

#APM2016 #BeautifulAPM2016 #AnugerahPlanetMuzik Astro Ria Ria 89.7FM Anugerah Planet Muzik Astro Astro Gempak Mediacorp Suria Composers and Authors Society of Singapore (COMPASS) Infocomm Media Development Authority, Singapore Manja Magazine Mediacorp Warna 94.2FM Toggle Toggle – 中文版 #toggle #togglesg #suria NET Mediatama Indonesia Shannz One Drop Perfumes Singapore #ODPXAPM"
414646378558039_1204913766197959,
414646378558039_1204024356286900,The Mediacorp Car Challenge is back for it's 15th year! Register now and may the best 👋 win! More details: http://bddy.me/2cXl6u5 #CarChallenge2016
414646378558039_1203332723022730,"Our friends in Singapore supporting SafeBeyond! 

Talking about the disruption of the legal profession in the digital age, and how SafeBeyond’s platform supports existing processes used by lawyers. 

Thank you Keith de Souza for a wonderful interview!

Mediacorp radio – 938LIVE FM – “The Breakfast Club” –Singapore 

https://www.youtube.com/watch?v=xf8tWbQaqeY&feature=youtu.be"
414646378558039_1203332723022730,
414646378558039_1203142029708466,"Check out CNA Insider: your direct link to Channel NewsAsia's inside stories on #Singapore, #Asia and beyond 🌏"
414646378558039_1202718529750816,
414646378558039_1202255583130444,
414646378558039_1202206399802029,"STAR SIGHTINGS: Our celebs Zoe Tay 10, Elvin Ng, Romeo Tan & Paige Chua - The Paige Connexion received a warm welcome from their fans as well as the media in Phnom Penh and Siem Reap last weekend. During their visit, they even shared a meal with the Cambodian deputy prime minister and other officials! Read more here: http://ow.ly/qx0a304ANSo

Channel 8 dramas like #LittleNonya and #TheDreamMakers have achieved immense popularity in Cambodia as well as other Asian countries. Thanks for the love and support all these years, Cambodia!"
414646378558039_1201826519840017,
414646378558039_1201563596532976,"The much-anticipated regional Malay music awards show ""Anugerah Planet Muzik"" is back! Be sure you don't miss this star-studded event, grab your tickets here now👉http://bddy.me/2d1ncwn 🎤🏆🎶 You can also catch the 'LIVE' broadcast of the show on Mediacorp Suria or radio Ria 89.7FM Warna 94.2FM from 8.30pm this Friday, 30 Sept! #APM2016"
414646378558039_1199344176754918,这是我的号码011-17652417
414646378558039_1199343750088294,我很来电视台做工？
414646378558039_1199343280088341,你的电视台要请人吗？
414646378558039_1198914520131217,"Have you been watching any of the #ToggleOriginals🎥 series? Tell us which is your favourite so far! Ps. If you've not had the chance to watch any, we've got some recommendations for you here 😉 Click on any one of the titles below to start binge-watching on Toggle now!"
414646378558039_1198900520132617,
414646378558039_1198077333548269,NEWSFLASH: Here's a new way for you to get the top stories and breaking news alerts from TODAY 👉 bddy.me/2ch89eW 📲
414646378558039_1197543376934998,"Get your appetite ready for FEAST🍴, MeClub's exclusive dining privileges programme! Download the #MeClub app (available on the App Store and Google Play Store) and subscribe to FEAST today! More details: www.meclub.sg/feast #MeClubFeast"
414646378558039_1195284897160846,
414646378558039_10154101210743661,"Status for #F1 race change to ""not available for streaming"" - it was showing for 5-10mins on Toggle app just now before it got cut. "
414646378558039_1193675630655106,
414646378558039_1193565283999474,"The #SingaporeGP weekend is here! 🏁🇸🇬 Catch all the track action 'LIVE' on OKTOsports starting this evening at 6pm! For the latest news updates on the #F1NightRace, visit Channel NewsAsia or TODAY Sports."
414646378558039_1192699814086021,
414646378558039_1192679890754680,
414646378558039_1191589560863713,
414646378558039_1190675654288437,
414646378558039_10154070550372862,"It's World Suicide Prevention Day 2016. I wish Singapore can be more active in raising awareness regarding mental illnesses.. i love the series by Suria - Bingit, where they actually address and portray the different issues that some of us here are actually suffering from~ mental issues, unlike some other illnesses is invisible, and yet it can be seriously disabling. i hope Mediacorp will consider translating Bingit (they have 3 seasons already) into English, Mandarin and Tamil languages to help air in the other channels so as to spread the awareness~ <3"
414646378558039_1188836154472387,Finally someone from Suria channel just woke up and do something about the double screen and the double voice. And you ppl have to delete my post instead of an apology...
414646378558039_10209057916138637,"Is there a techinical problem, mediacorp suria ... ??? Double voice and with a little screen on the top left hand corner... Wakey, wakey..."
414646378558039_1187186927970643,🍴FEAST with MeClub today! #MeClubFeast
414646378558039_1187183021304367,"Channel 8's new dialect drama ""Eat Already?"" premieres tomorrow (Friday, 9 Sept) at 12pm! The 10-episode series will also be available for catch-up on Toggle. Will you be watching? #Ch8EatAlready #吃饱没 #JiakBaBuay"
414646378558039_1187251617964174,
414646378558039_1187066134649389,
414646378558039_1183163595039643,
414646378558039_1182556385100364,"Maintenance work for 938LIVE, Capital 958, Warna, Oli/Channel 5, Channel 8, Channel NewsAsia have completed and transmission has resumed. We would like to thank those affected listeners/viewers for your understanding."
414646378558039_1182530578436278,"Due to scheduled maintenance, some 938LIVE, Capital 958, Warna, Oli listeners/Channel 5, Channel 8, Channel NewsAsia viewers may experience a disruption in transmission from 2.30am to 3.30am. We apologise for any inconvenience caused"
414646378558039_1182160231806646,"#WATCH PM Lee Hsien Loong's first televised interview since the National Day Rally this Sunday, 4 September at 8.00pm!

https://www.facebook.com/MediacorpCh5/videos/10154482815913482/"
414646378558039_1182123471810322,
414646378558039_1182029278486408,
414646378558039_1182027958486540,
414646378558039_1181657315190271,
414646378558039_1181445521878117,
414646378558039_1180774368611899,When can GRIMM S4 back on Channel 5?
414646378558039_1180551825300820,"Say hello to Miao Mi🐱, Toggle's newly launched Mandarin edutainment kids channel! Explore now: http://ow.ly/Xqih303KAWu #ToggleSG"
414646378558039_1176899148999421,
414646378558039_1176278749061461,"If you missed the live coverage of the State Funeral for former President Mr S R Nathan, you can watch videos from the funeral procession and eulogies here: http://bddy.me/2cdD93G  #RememberingSRNathan"
414646378558039_1176241725731830,WATCH LIVE:  PM Lee Hsien Loong is delivering his eulogy at the State Funeral Service now; first out of 7 to be presented #FBLive #RememberingSRNathan
414646378558039_1176230089066327,WATCH LIVE: Gun carriage bearing coffin of Mr S R Nathan nearing UCC. The State Funeral Service is about to begin. #FBLive #RememberingSRNathan
414646378558039_1176214875734515,WATCH LIVE: State funeral procession for S R Nathan underway #FBLive #RememberingSRNathan
414646378558039_1176208135735189,#RememberingSRNathan: The State Funeral Procession for Singapore’s former President S R Nathan begins at 2pm today. Live updates: http://bddy.me/2bTB4Xz
414646378558039_1176202039069132,
414646378558039_1176112565744746,
414646378558039_1176090789080257,"#RememberingSRNathan: The State Funeral Service will be broadcast live on our platforms from 2.15pm today. For live updates, visit www.channelnewsasia.com/rememberingsrnathan

WATCH LIVE: 
Channel NewsAsia
Mediacorp Channel 5
Channel 8
Mediacorp Suria
Mediacorp Vasantham

FULL SIMULCAST:
Toggle
938LIVE
Capital 95.8FM 官方Facebook
Warna 94.2FM
Oli 96.8FM"
414646378558039_1175416152481054,"The State Funeral Service for the late former President S R Nathan will be broadcast ‘live’ over Mediacorp Channel 5, Mediacorp Channel 8, Mediacorp Suria, Mediacorp Vasantham, and Channel NewsAsia from 2.15pm tomorrow (Aug 26). There will also be full simulcasts on radio and Toggle. For live updates, visit www.channelnewsasia.com/rememberingsrnathan. #RememberingSRNathan"
414646378558039_1175327932489876,"#RememberingSRNathan: From humble beginnings to head of state, Mr S R Nathan gave a lifetime of service to his country. In this Channel NewsAsia special, we pay tribute to the longest serving President of Singapore."
414646378558039_1175270755828927,"Watch Mr S R Nathan's Lying In State at Parliament House on Channel NewsAsia or the simulcast on Toggle here: http://ow.ly/2Yex303yNE0 

For live updates, visit Channel NewsAsia's Facebook or Twitter page. #RememberingSRNathan"
414646378558039_1174814492541220,
414646378558039_1174712279218108,UPDATE: Normal programming will resume after the State Funeral ‘live’ programme which begins at 2.15pm on Friday (26 Aug).
414646378558039_1174536762568993,
414646378558039_10209478416133493,"Don't understand y Ch8 showing something from wat they published on 22 n 23aug 2300-0000am..if mistake on one day understand..both days still published the title(The Deer and Cauldron) but showed otherwise🙄😱😖
If decided to stop the show can inform and change the title but toggle also documentry show but title The Deer and Cauldron..so strange"
414646378558039_1173971602625509,
414646378558039_1173303556025647,"SR Nathan: 1924 - 2016

His life and achievements: http://ow.ly/zyyl303tgg9 (via TODAY)"
414646378558039_1173302469359089,"Guided by a sense of duty to Singapore, Mr Nathan was a devoted public servant all his life, serving as social worker, unionist, ambassador and permanent secretary before becoming President. A champion to those in need, he established the President's Challenge, an annual fund-raising campaign for local charities. Since it began in 2000, the Challenge has raised over $160 million and involved more than 20,000 people who volunteer their time and skills. Through the President’s Star Charity, Mediacorp has supported the challenge every year since it began. Mr S R Nathan, you will be dearly missed by all of us at Mediacorp."
414646378558039_1173265509362785,"Hi, currently channel 8@2300, is it the correct show been aired?"
414646378558039_1172945432728126,
414646378558039_1172824372740232,"In the ever-changing TV-viewing landscape, our on-demand online viewing platform Toggle has been churning out original series that are distinctly more quirky than what you would find on, say Channel 8 or Channel 5. Check out the #ToggleOriginals here: http://video.toggle.sg/en/originals"
414646378558039_1172412219448114,UPDATE: The National Day Rally will resume at 10.40pm. (via Channel NewsAsia) #ndrsg
414646378558039_1172380609451275,UPDATE: #NDR2016 will resume at 10.40pm. (via Channel NewsAsia)
414646378558039_1172267342795935,
414646378558039_1172240729465263,
414646378558039_1172141472808522,"Our Prime Minister Lee Hsien Loong will deliver his National Day Rally speech this evening at 6.40pm. Watch it live on our TV channels, radio stations and online platforms, along with live updates on Channel NewsAsia’s Twitter and Facebook pages! #ndrsg"
414646378558039_1171605386195464,"It could be merely my own opinion, but I can't help but feel the commentator for the Rio Olympics 2016 Badminton Man's Finals was grossly biased towards Chen. Excellent plays by Chen was rewarded with excessive superlatives by the commentator, while equally skilful if not better by Lee tended to merely be brushed off. It does make for a very disturbing viewing experience."
414646378558039_1171597199529616,"It could be just my own opinion, but I have to admit the commentator is ghastly biased towards Chen Long. Excellent plays by Chen are rewarded with excessive superlatives by the commmentator, while equally if not better plays by Lee tended to be brushed off with minimal if any praises."
414646378558039_1171417362880933,now singapore mediacorp can be rename as koreacorp already n all day morning afternoon at night all play korean drama n no standard singapore mediacorp television company !!!!!!!
414646378558039_1170193559669980,Where's the triathlon?
414646378558039_1169975259691810,
414646378558039_1169957563026913,"Hello, may I know if the semi final match between Lee Chong Wei and Lin Dan will be available on toggle?"
414646378558039_1169258236430179,"Great news! Non-pay TV subscribers in WOODLANDS can now receive Digital TV. With this roll-out completed, we are now focusing our efforts on Tampines East – the final residential estate to receive indoor DTV reception before the end of the year. Analogue broadcast will be phased out by end-2017. If you have not switched to digital yet, you can find out more from our micro-site at www.mediacorp.sg/digitaltv or call +65 6435 6288 or email contact@mediacorp.com.sg Mediacorp Channel 5 Channel 8 Channel U Mediacorp Suria Mediacorp Vasantham OktoPARENTS OKTOsports Channel NewsAsia  #DigitalTV"
414646378558039_1168593296496673,
414646378558039_1167736783248991,"Champion’s Homecoming: Join the biggest welcome party for Joseph Schooling, Singapore’s first Gold Olympic medalist. Watch the homecoming clip at toggle.sg/Rio2016!"
414646378558039_1167333059956030,"Champion’s Homecoming: Join the biggest welcome party for Joseph Schooling, Singapore’s first Olympic Gold medalist. LIVE now from 5am on Channel NewsAsia, Facebook.com/ChannelNewsAsia and Toggle.sg/cnalive."
414646378558039_10153965481852869,What happened?
414646378558039_1166356393387030,Mediacorp is the OFFICIAL BROADCASTER for #Rio2016. Watch the Olympic Games 'LIVE' on OKTOsports or Toggle (Toggle.sg/Rio2016)!
414646378558039_1166266950062641,Thank you for broadcasting the Olympics. I think it means a lot for Singaporeans to be able to see their champion stand on the podium live and have our heartbeats connected as one.
414646378558039_1166266633396006,
414646378558039_1166262706729732,"Look who we spotted at our Mediacorp Campus this morning! A crowd of residents in the Buona Vista area gathered to cheer and watch Joseph Isaac Schooling compete at the Finals on our outdoor digital screen (Singapore's largest)! If you missed his winning moment earlier, fret not! You can watch the encore telecast of his swim on OKTOsports at 3:30pm or catch-up anytime on Toggle.sg/Rio2016. #Rio2016 #OneTeamSG"
414646378558039_1166243886731614,
414646378558039_1166206603402009,
414646378558039_1166181343404535,
414646378558039_1165500920139244,"Mediacorp, come on! We really don't want to see an ad by Kodak or KFC just as Michael Phelps - the greatest Olympian of all time - does his victory walk following the medal ceremony! What on earth are you thinking!?!? This is major sporting history and you're jamming advertiser's product down our throat right in the midst of it all? So wrong. :-("
414646378558039_1165360660153270,"Seriously Mediacorp?! For once you show Gymnastics final on TV instead of us having to watch on Toggle (which lags sometimes and let's be honest, nothing beats watching on a large screen) and then you cut off the medal presentation. At least when you showed it on Toggle Channel 4 you included the medal presentation. Grrrr"
414646378558039_1165177736838229,"多年不看電視劇，出去吃飯剛好播著《來自水星的男人》
內衣公司內的糾紛中間出現一場
女：男人根本不懂內衣
男上司：如果女人是使用者，那男人就是觀眾
後你必須接受新人

WHAT?!! Seriously?!!這是新傳媒給大眾傳播的訊息嗎？

小學男生去撩小女生裙底，中學男生去拉女生肩帶，不都是以這樣的心態嗎？女生就是要給男生看的啊！

老師們長輩們也會以「跟你玩」/「開玩笑」繼續這樣造就下一個受害者？再加上媒體傳播，應該嗎？

就因為「我看你是你的榮幸」？「我摸你就是抬舉你」？伸展下去的「強暴你因為你太誘人」？女人本來就是男人的玩物/所有物？

看電視不要那麼認真？就是因為你們身為媒體才更需要宣導正確的性別平等觀念！當全世界在教導女性身體的自主權時，新傳媒以父權手段來告訴所有觀眾，女人的身體還是由男人來控制的！這種倒退的資訊與行為是身為媒體可以傳送出去的嗎？

請正視！

Was watching <The gentlemen> and there's a scene in the discussion room
Female: Men have no idea in bra (or some sort like that, was listening to the conversation)
Male superior: if women are consumers, men would be the audience

Like seriously, Mediacorp, this is the message to broadcast to your audiences?? 

Boys pulling girl's skirts or bra straps and etc, saying ""women are meant to dress for men"" so they had been given the right to do so?

What happened to gender equality? Like giving the message of patriarchy to all your audiences that woman are controlled by men?

Is this your stand as a media? To the public? By going backwards in equality? This is disturbing and disappointing!"
414646378558039_1165065890182747,"Hi Toggle, been enjoying gymnastics live for these few days, thank you. Would like to know if you will broadcast final women gymnastics individual all around later? if yes, which channel because couldnt find it on schedule, Thanks alot"
414646378558039_1165036376852365,"Hi, which channel is the Olympics golf telecast on ? Can't seem to find it !"
414646378558039_1164110696944933,
414646378558039_1163746353648034,WTH Mediacorp! You cut away from the semi final table tennis on a crucial rubber when Joseph schooling event is 10 mins away?!!? #allatheletesmatter
414646378558039_1163645850324751,Always a favourite! The moment we all have been waiting for ... The Fireworks! #NDP2016
414646378558039_1163611090328227,"This National Day, we asked you what makes you Singaporean. 
Here’s what you told us. 
Happy Birthday Singapore! #NDP2016 #ThisIsUs 
Visit ThisIsUs.sg and join the conversation."
414646378558039_1163608733661796,"Our Singapore Pledge. Regardless of race, language or religion. Proud to be Singaporean. #NDP2016 #thisisus"
414646378558039_1163603540328982,"Indoor Fireworks for #NDP2016 yay or nay?

WATCH #NDP2016 LIVE bit.ly/ToggleNDP"
414646378558039_1163600906995912,Abilities > disabilities! Support our special needs performers at #NDP2016! #thisisus
414646378558039_1163600713662598,"Hi everyone, so we had live captions for the first time in our NDP broadcast! These live captions - real-time subtitles as the events unfold - are part of an inclusive effort to make the NDP more accessible to our hearing impaired audiences. Please excuse the occasional spelling errors (to be expected with live captions). We seek the public’s understanding as live captioning is not 100% accurate due to factors such as names and accents, as has been the experience of broadcasters worldwide. We're glad we had the captions and will work to improve this in future. Happy National Day!"
414646378558039_1163589776997025,"Now then I know the country I live in is called SICK POR. Well done Mediacock. You really screwed up the subtitles big time. And during NDP no less. 😡

In some countries the CEO would've committed hari kiri for this. But in sick por, excuse me, in Singapore the CEO will blame some poor intern/under paid slave. 🙄"
414646378558039_1163584836997519,"Do u guys even bother to check your subtitles? How the hell can u for NDP display ""sick por""? Since when did the Republic of Singapore become the Republic of Sick Por? 

This is a disgrace! Mediacorpse is a disgrace!! 😡"
414646378558039_1163578226998180,"Never knew so much work was put into preparing the flag for the fly past!
WATCH #NDP2016 LIVE bit.ly/ToggleNDP"
414646378558039_1163577896998213,"TRAINING SINCE MARCH!? These men in uniform sure have put in their hours to appear flawless for our 51st Birthday!

WATCH #NDP2016 LIVE bit.ly/ToggleNDP"
414646378558039_1163573076998695,"We bring to you, our most enthusiastic #NDP2016 participant!

WATCH #NDP2016 LIVE bit.ly/ToggleNDP"
414646378558039_1163561150333221,Hi NDP live or delay telecast?.i remember u guys say live telecast no subtitles.?
414646378558039_1163558003666869,"WOW! The Military Tattoo is just amazing!

WATCH #NDP2016 LIVE bit.ly/ToggleNDP"
414646378558039_1163553097000693,"Seriously... Mediacorp, do you need to show advertisements during our once a year National Day Parade broadcast? Can we not just show the whole parade so that viewers at home can enjoy as much as possible like the fellow Singaporeans at the National Stadium? Come On! In 30mins we have 3 commercial breaks?? Seriously.."
414646378558039_1163551760334160,"Regardless of language we are ONE PEOPLE! This is a quick introduction to how our favourite NDP Songs look in sign language.

WATCH #NDP2016 LIVE bit.ly/ToggleNDP"
414646378558039_1163544830334853,"Are you ready to STAND UP FOR SINGAPORE? Happy 51st Birthday LIVE from Sports Hub. #thisisus

WATCH #NDP2016 LIVE bit.ly/ToggleNDP"
414646378558039_1163544913668178,Who are you watching NDP 2016 with? Post a photo and #ThisIsUs. You could be featured on thisisus.sg
